338,select * from XCRedshift where specObjId=#
2019-07-06 00:13:00,3
2019-07-06 00:14:00,4
2019-07-06 00:15:00,2
2019-07-06 00:16:00,1
2019-07-06 00:17:00,2
2019-07-06 00:20:00,1
2019-07-06 00:22:00,1
2019-07-06 00:23:00,1
2019-07-06 00:25:00,1
2019-07-06 00:26:00,1
2019-07-06 00:27:00,1
2019-07-06 00:28:00,1
2019-07-06 00:29:00,1
2019-07-06 00:32:00,1
2019-07-06 00:33:00,1
2019-07-06 00:34:00,2
2019-07-06 00:35:00,2
2019-07-06 00:44:00,1
2019-07-06 00:46:00,2
2019-07-06 00:47:00,2
2019-07-06 00:48:00,1
2019-07-06 00:56:00,5
2019-07-06 00:57:00,4
2019-07-06 00:58:00,1
2019-07-06 00:59:00,2
2019-07-06 01:00:00,6
2019-07-06 01:05:00,1
2019-07-06 01:10:00,6
2019-07-06 01:11:00,3
2019-07-06 01:16:00,5
2019-07-06 01:17:00,1
2019-07-06 01:18:00,2
2019-07-06 01:19:00,2
2019-07-06 01:23:00,1
2019-07-06 01:24:00,2
2019-07-06 01:27:00,1
2019-07-06 01:34:00,5
2019-07-06 01:35:00,2
2019-07-06 01:37:00,1
2019-07-06 01:38:00,2
2019-07-06 01:39:00,4
2019-07-06 01:40:00,1
2019-07-06 01:42:00,1
2019-07-06 01:43:00,3
2019-07-06 01:44:00,6
2019-07-06 01:45:00,2
2019-07-06 01:46:00,6
2019-07-06 01:47:00,3
2019-07-06 01:48:00,1
2019-07-06 01:51:00,1
2019-07-06 01:54:00,6
2019-07-06 01:55:00,2
2019-07-06 01:56:00,4
2019-07-06 01:59:00,6
2019-07-06 02:00:00,1
2019-07-06 02:01:00,3
2019-07-06 02:02:00,10
2019-07-06 02:03:00,4
2019-07-06 02:04:00,9
2019-07-06 02:05:00,2
2019-07-06 02:06:00,3
2019-07-06 02:07:00,2
2019-07-06 02:13:00,1
2019-07-06 02:15:00,1
2019-07-06 02:16:00,4
2019-07-06 02:17:00,3
2019-07-06 02:18:00,2
2019-07-06 02:19:00,2
2019-07-06 02:20:00,5
2019-07-06 02:21:00,2
2019-07-06 02:23:00,2
2019-07-06 02:27:00,1
2019-07-06 02:28:00,1
2019-07-06 02:29:00,4
2019-07-06 02:31:00,1
2019-07-06 02:32:00,2
2019-07-06 02:33:00,2
2019-07-06 02:34:00,1
2019-07-06 02:35:00,3
2019-07-06 02:37:00,2
2019-07-06 02:38:00,1
2019-07-06 02:39:00,1
2019-07-06 02:40:00,9
2019-07-06 02:41:00,3
2019-07-06 02:42:00,5
2019-07-06 02:43:00,5
2019-07-06 02:44:00,1
2019-07-06 02:48:00,8
2019-07-06 02:49:00,7
2019-07-06 02:50:00,5
2019-07-06 02:51:00,2
2019-07-06 02:52:00,4
2019-07-06 02:53:00,8
2019-07-06 02:54:00,4
2019-07-06 02:55:00,1
2019-07-06 03:00:00,5
2019-07-06 03:01:00,1
2019-07-06 03:02:00,3
2019-07-06 03:03:00,3
2019-07-06 03:05:00,4
2019-07-06 03:06:00,3
2019-07-06 03:07:00,1
2019-07-06 03:08:00,1
2019-07-06 03:09:00,1
2019-07-06 03:11:00,1
2019-07-06 03:22:00,1
2019-07-06 03:25:00,1
2019-07-06 03:26:00,2
2019-07-06 03:27:00,1
2019-07-06 03:28:00,2
2019-07-06 03:29:00,1
2019-07-06 05:10:00,1
2019-07-06 06:01:00,1
2019-07-06 06:06:00,1
2019-07-06 06:07:00,1
2019-07-06 06:22:00,1
2019-07-06 06:34:00,1
2019-07-06 07:03:00,1
2019-07-06 07:19:00,1
2019-07-06 07:21:00,2
2019-07-06 07:23:00,1
2019-07-06 07:24:00,5
2019-07-06 07:25:00,1
2019-07-06 07:26:00,1
2019-07-06 07:27:00,1
2019-07-06 07:28:00,1
2019-07-06 07:29:00,3
2019-07-06 07:35:00,1
2019-07-06 07:37:00,1
2019-07-06 07:39:00,1
2019-07-06 08:30:00,1
2019-07-06 09:15:00,1
2019-07-06 12:13:00,1
2019-07-06 13:39:00,1
2019-07-06 15:04:00,1
2019-07-06 16:12:00,1
2019-07-06 17:21:00,2
2019-07-06 17:22:00,1
2019-07-06 18:10:00,1
2019-07-06 19:42:00,1
2019-07-06 19:50:00,1
2019-07-06 20:40:00,1
2019-07-06 21:21:00,1
