8,"SELECT aa_i,kk_i,airmass_i,gain_i,sky_i,skysig_i FROM Field where run=# AND rerun=# AND camcol=# AND field=#"
2019-07-06 15:38:00,1
2019-07-06 15:39:00,3
2019-07-06 16:01:00,2
2019-07-06 16:02:00,2
