48,select * from PhotoZ where objId=#
2019-07-06 00:11:00,1
2019-07-06 00:14:00,1
2019-07-06 00:20:00,2
2019-07-06 00:36:00,1
2019-07-06 00:38:00,1
2019-07-06 01:00:00,1
2019-07-06 01:10:00,1
2019-07-06 01:12:00,1
2019-07-06 01:34:00,1
2019-07-06 01:37:00,1
2019-07-06 01:40:00,1
2019-07-06 01:44:00,1
2019-07-06 01:48:00,1
2019-07-06 01:49:00,1
2019-07-06 02:03:00,1
2019-07-06 02:05:00,1
2019-07-06 02:07:00,1
2019-07-06 02:20:00,1
2019-07-06 02:21:00,1
2019-07-06 02:26:00,1
2019-07-06 03:05:00,1
2019-07-06 03:28:00,1
2019-07-06 04:21:00,1
2019-07-06 05:22:00,1
2019-07-06 05:32:00,1
2019-07-06 05:52:00,1
2019-07-06 06:05:00,2
2019-07-06 06:53:00,2
2019-07-06 07:15:00,1
2019-07-06 07:16:00,1
2019-07-06 07:34:00,1
2019-07-06 07:35:00,1
2019-07-06 07:36:00,1
2019-07-06 08:09:00,1
2019-07-06 14:27:00,1
2019-07-06 17:20:00,1
2019-07-06 17:21:00,3
2019-07-06 17:22:00,2
2019-07-06 18:10:00,1
2019-07-06 18:14:00,1
2019-07-06 20:31:00,1
2019-07-06 22:28:00,1
