12,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-07-06 14:01:00,1
2019-07-06 14:03:00,1
2019-07-06 14:07:00,1
2019-07-06 14:13:00,1
2019-07-06 14:23:00,1
2019-07-06 14:25:00,1
2019-07-06 14:28:00,1
2019-07-06 14:34:00,1
2019-07-06 14:37:00,1
2019-07-06 14:40:00,1
2019-07-06 14:48:00,1
2019-07-06 14:56:00,1
