33,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-07-06 00:57:00,1
2019-07-06 00:58:00,1
2019-07-06 00:59:00,2
2019-07-06 01:00:00,2
2019-07-06 01:01:00,3
2019-07-06 01:02:00,2
2019-07-06 01:03:00,1
2019-07-06 01:04:00,2
2019-07-06 01:05:00,3
2019-07-06 01:06:00,2
2019-07-06 05:07:00,1
2019-07-06 05:14:00,1
2019-07-06 05:15:00,1
2019-07-06 05:16:00,1
2019-07-06 05:17:00,1
2019-07-06 05:24:00,1
2019-07-06 05:25:00,1
2019-07-06 05:26:00,1
2019-07-06 05:27:00,1
2019-07-06 05:29:00,1
2019-07-06 05:36:00,1
2019-07-06 09:12:00,1
2019-07-06 09:13:00,1
2019-07-06 09:22:00,1
