1,"SELECT TOP # S.objID, St.distance, S.psfMag_g into mydb.MyTable_# from Star as S JOIN dbo.fGetNearbyObjEq(#,#, #) AS St ON S.objID = St.objID ORDER BY distance"
2019-12-08 17:52:00,1
