40,select * from sppLines where specObjId=#
2019-12-08 02:51:00,1
2019-12-08 03:46:00,1
2019-12-08 04:05:00,1
2019-12-08 04:30:00,1
2019-12-08 04:57:00,1
2019-12-08 04:58:00,2
2019-12-08 06:12:00,1
2019-12-08 06:22:00,1
2019-12-08 06:23:00,1
2019-12-08 07:11:00,1
2019-12-08 07:22:00,1
2019-12-08 07:25:00,1
2019-12-08 07:26:00,1
2019-12-08 08:19:00,2
2019-12-08 08:21:00,1
2019-12-08 08:23:00,1
2019-12-08 10:31:00,1
2019-12-08 11:14:00,1
2019-12-08 11:48:00,1
2019-12-08 13:37:00,1
2019-12-08 13:49:00,1
2019-12-08 14:24:00,1
2019-12-08 14:35:00,1
2019-12-08 14:41:00,1
2019-12-08 16:04:00,1
2019-12-08 16:09:00,1
2019-12-08 16:13:00,1
2019-12-08 16:17:00,1
2019-12-08 17:23:00,1
2019-12-08 17:27:00,1
2019-12-08 18:09:00,1
2019-12-08 20:38:00,1
2019-12-08 21:07:00,1
2019-12-08 21:18:00,1
2019-12-08 22:45:00,1
2019-12-08 22:47:00,1
2019-12-08 23:48:00,1
2019-12-08 23:50:00,1
