33,select * from sppParams where specObjId=#
2019-12-08 00:27:00,1
2019-12-08 01:52:00,1
2019-12-08 02:29:00,1
2019-12-08 02:37:00,1
2019-12-08 03:07:00,1
2019-12-08 03:55:00,1
2019-12-08 06:23:00,1
2019-12-08 06:37:00,1
2019-12-08 07:00:00,1
2019-12-08 07:16:00,1
2019-12-08 08:05:00,1
2019-12-08 08:19:00,1
2019-12-08 08:21:00,1
2019-12-08 10:38:00,1
2019-12-08 11:13:00,1
2019-12-08 11:23:00,1
2019-12-08 12:11:00,1
2019-12-08 12:18:00,1
2019-12-08 13:22:00,1
2019-12-08 14:19:00,1
2019-12-08 14:45:00,1
2019-12-08 14:51:00,1
2019-12-08 15:53:00,1
2019-12-08 15:57:00,1
2019-12-08 16:10:00,1
2019-12-08 16:17:00,1
2019-12-08 16:19:00,1
2019-12-08 16:25:00,1
2019-12-08 16:50:00,1
2019-12-08 18:38:00,1
2019-12-08 19:48:00,2
2019-12-08 21:02:00,1
