1,"select statement: ,# #,#,#,#,#,#,#,#/#/# #:#:# PM,#,#.#,cas.sdss.org,SDSS3S,BestDR3,public,#,#,#,SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID"
2019-12-08 21:05:00,1
