76,select * from galSpecIndx where specObjId=#
2019-12-08 02:53:00,1
2019-12-08 03:16:00,1
2019-12-08 04:10:00,1
2019-12-08 04:57:00,2
2019-12-08 05:35:00,1
2019-12-08 05:36:00,1
2019-12-08 05:59:00,1
2019-12-08 06:14:00,1
2019-12-08 06:17:00,2
2019-12-08 06:38:00,1
2019-12-08 06:43:00,1
2019-12-08 07:05:00,1
2019-12-08 07:06:00,1
2019-12-08 07:07:00,1
2019-12-08 07:08:00,1
2019-12-08 07:09:00,2
2019-12-08 07:11:00,1
2019-12-08 07:14:00,1
2019-12-08 07:15:00,1
2019-12-08 07:18:00,2
2019-12-08 07:19:00,1
2019-12-08 07:24:00,1
2019-12-08 07:45:00,1
2019-12-08 07:49:00,2
2019-12-08 07:55:00,2
2019-12-08 07:56:00,2
2019-12-08 08:03:00,1
2019-12-08 08:04:00,1
2019-12-08 08:18:00,1
2019-12-08 08:19:00,2
2019-12-08 08:23:00,2
2019-12-08 10:01:00,1
2019-12-08 13:38:00,1
2019-12-08 13:44:00,1
2019-12-08 13:56:00,1
2019-12-08 14:19:00,1
2019-12-08 14:41:00,1
2019-12-08 14:44:00,1
2019-12-08 14:59:00,1
2019-12-08 15:58:00,1
2019-12-08 16:03:00,2
2019-12-08 16:04:00,1
2019-12-08 16:07:00,2
2019-12-08 16:09:00,2
2019-12-08 16:13:00,1
2019-12-08 16:14:00,1
2019-12-08 16:15:00,1
2019-12-08 16:45:00,1
2019-12-08 16:53:00,1
2019-12-08 16:57:00,1
2019-12-08 17:44:00,1
2019-12-08 18:42:00,1
2019-12-08 19:28:00,1
2019-12-08 19:38:00,1
2019-12-08 21:28:00,1
2019-12-08 21:39:00,1
2019-12-08 21:59:00,1
2019-12-08 22:20:00,1
2019-12-08 22:29:00,2
2019-12-08 22:55:00,1
2019-12-08 23:44:00,1
2019-12-08 23:55:00,1
2019-12-08 23:56:00,1
