343,select * from SpecLine where specObjId=#
2019-12-08 00:28:00,1
2019-12-08 01:05:00,1
2019-12-08 01:42:00,1
2019-12-08 01:45:00,1
2019-12-08 03:12:00,1
2019-12-08 03:56:00,1
2019-12-08 03:57:00,1
2019-12-08 04:01:00,1
2019-12-08 04:02:00,1
2019-12-08 04:04:00,1
2019-12-08 04:30:00,1
2019-12-08 04:56:00,1
2019-12-08 04:57:00,5
2019-12-08 04:58:00,1
2019-12-08 05:04:00,3
2019-12-08 05:05:00,1
2019-12-08 05:06:00,1
2019-12-08 05:49:00,1
2019-12-08 05:57:00,3
2019-12-08 05:58:00,4
2019-12-08 05:59:00,6
2019-12-08 06:01:00,1
2019-12-08 06:02:00,1
2019-12-08 06:03:00,1
2019-12-08 06:04:00,1
2019-12-08 06:06:00,3
2019-12-08 06:07:00,5
2019-12-08 06:08:00,2
2019-12-08 06:09:00,2
2019-12-08 06:10:00,1
2019-12-08 06:12:00,3
2019-12-08 06:13:00,1
2019-12-08 06:14:00,3
2019-12-08 06:15:00,1
2019-12-08 06:16:00,1
2019-12-08 06:17:00,6
2019-12-08 06:18:00,2
2019-12-08 06:19:00,1
2019-12-08 06:21:00,3
2019-12-08 06:24:00,4
2019-12-08 06:38:00,2
2019-12-08 06:54:00,2
2019-12-08 06:55:00,2
2019-12-08 06:56:00,2
2019-12-08 07:02:00,2
2019-12-08 07:03:00,4
2019-12-08 07:04:00,1
2019-12-08 07:05:00,1
2019-12-08 07:07:00,3
2019-12-08 07:08:00,3
2019-12-08 07:09:00,4
2019-12-08 07:10:00,2
2019-12-08 07:11:00,2
2019-12-08 07:12:00,3
2019-12-08 07:13:00,1
2019-12-08 07:15:00,4
2019-12-08 07:16:00,2
2019-12-08 07:17:00,2
2019-12-08 07:19:00,1
2019-12-08 07:21:00,2
2019-12-08 07:22:00,1
2019-12-08 07:24:00,1
2019-12-08 07:25:00,3
2019-12-08 07:26:00,2
2019-12-08 07:28:00,2
2019-12-08 07:47:00,3
2019-12-08 07:48:00,1
2019-12-08 07:55:00,1
2019-12-08 08:02:00,1
2019-12-08 08:07:00,1
2019-12-08 09:45:00,1
2019-12-08 10:18:00,1
2019-12-08 10:23:00,1
2019-12-08 10:44:00,1
2019-12-08 10:57:00,1
2019-12-08 11:22:00,1
2019-12-08 12:14:00,1
2019-12-08 12:47:00,1
2019-12-08 12:49:00,2
2019-12-08 12:51:00,1
2019-12-08 12:54:00,1
2019-12-08 13:14:00,1
2019-12-08 13:36:00,1
2019-12-08 13:48:00,1
2019-12-08 13:49:00,2
2019-12-08 13:50:00,1
2019-12-08 13:52:00,2
2019-12-08 13:54:00,1
2019-12-08 13:57:00,1
2019-12-08 14:24:00,6
2019-12-08 14:25:00,1
2019-12-08 14:39:00,1
2019-12-08 14:40:00,1
2019-12-08 14:41:00,3
2019-12-08 14:42:00,2
2019-12-08 14:43:00,3
2019-12-08 14:44:00,3
2019-12-08 14:45:00,2
2019-12-08 14:46:00,3
2019-12-08 14:47:00,3
2019-12-08 14:49:00,1
2019-12-08 14:50:00,3
2019-12-08 14:51:00,1
2019-12-08 14:53:00,1
2019-12-08 14:56:00,2
2019-12-08 14:57:00,4
2019-12-08 14:58:00,1
2019-12-08 14:59:00,2
2019-12-08 15:00:00,1
2019-12-08 15:01:00,3
2019-12-08 15:04:00,2
2019-12-08 15:06:00,1
2019-12-08 15:53:00,4
2019-12-08 15:57:00,3
2019-12-08 15:58:00,2
2019-12-08 15:59:00,1
2019-12-08 16:00:00,2
2019-12-08 16:01:00,1
2019-12-08 16:02:00,2
2019-12-08 16:03:00,4
2019-12-08 16:04:00,2
2019-12-08 16:05:00,1
2019-12-08 16:06:00,2
2019-12-08 16:07:00,3
2019-12-08 16:09:00,3
2019-12-08 16:11:00,1
2019-12-08 16:12:00,2
2019-12-08 16:13:00,2
2019-12-08 16:14:00,3
2019-12-08 16:16:00,1
2019-12-08 16:17:00,1
2019-12-08 16:48:00,1
2019-12-08 16:49:00,2
2019-12-08 17:12:00,1
2019-12-08 17:28:00,1
2019-12-08 17:44:00,1
2019-12-08 17:57:00,1
2019-12-08 18:33:00,1
2019-12-08 18:38:00,1
2019-12-08 18:40:00,1
2019-12-08 18:45:00,1
2019-12-08 19:07:00,1
2019-12-08 19:08:00,1
2019-12-08 19:18:00,1
2019-12-08 19:27:00,1
2019-12-08 19:38:00,1
2019-12-08 19:42:00,1
2019-12-08 19:47:00,1
2019-12-08 19:48:00,2
2019-12-08 19:57:00,1
2019-12-08 20:03:00,1
2019-12-08 20:16:00,1
2019-12-08 20:17:00,1
2019-12-08 20:28:00,2
2019-12-08 20:38:00,1
2019-12-08 21:06:00,1
2019-12-08 21:07:00,2
2019-12-08 21:08:00,1
2019-12-08 21:18:00,1
2019-12-08 21:19:00,1
2019-12-08 21:28:00,1
2019-12-08 21:29:00,1
2019-12-08 21:39:00,1
2019-12-08 21:50:00,1
2019-12-08 21:52:00,1
2019-12-08 21:55:00,1
