7,select * from zooNoSpec where objid=#
2019-12-08 02:48:00,1
2019-12-08 02:55:00,1
2019-12-08 07:14:00,1
2019-12-08 16:03:00,1
2019-12-08 17:35:00,1
2019-12-08 19:22:00,1
2019-12-08 19:43:00,1
