1,"SELECT STR(z,#,#) z, ra, dec FROM galaxy p, specObj s WHERE p.objid=s.bestobjid and dec BETWEEN # AND # AND ra BETWEEN # AND # AND s.z BETWEEN # AND #"
2019-12-08 22:40:00,1
