157,"SELECT TOP #  p.run, p.rerun, p.camcol, p.field  FROM PhotoObjDR7 AS p  WHERE p.dr7objid=#"
2019-03-23 01:29:00,1
2019-03-23 01:30:00,1
2019-03-23 01:31:00,1
2019-03-23 01:32:00,1
2019-03-23 01:33:00,1
2019-03-23 01:36:00,1
2019-03-23 01:40:00,2
2019-03-23 03:26:00,1
2019-03-23 03:39:00,3
2019-03-23 03:41:00,2
2019-03-23 03:54:00,1
2019-03-23 04:04:00,1
2019-03-23 04:13:00,1
2019-03-23 04:23:00,1
2019-03-23 04:32:00,1
2019-03-23 04:42:00,1
2019-03-23 04:43:00,1
2019-03-23 04:51:00,1
2019-03-23 05:00:00,1
2019-03-23 05:10:00,1
2019-03-23 05:19:00,1
2019-03-23 05:29:00,1
2019-03-23 05:38:00,1
2019-03-23 05:48:00,1
2019-03-23 05:57:00,1
2019-03-23 06:07:00,1
2019-03-23 06:11:00,1
2019-03-23 06:16:00,1
2019-03-23 06:17:00,1
2019-03-23 06:20:00,1
2019-03-23 06:21:00,1
2019-03-23 06:26:00,1
2019-03-23 06:28:00,1
2019-03-23 06:35:00,1
2019-03-23 06:45:00,1
2019-03-23 06:54:00,1
2019-03-23 07:03:00,2
2019-03-23 07:13:00,2
2019-03-23 07:22:00,1
2019-03-23 07:23:00,1
2019-03-23 07:32:00,1
2019-03-23 07:41:00,1
2019-03-23 07:51:00,1
2019-03-23 08:00:00,1
2019-03-23 08:04:00,1
2019-03-23 08:10:00,1
2019-03-23 08:19:00,1
2019-03-23 08:29:00,1
2019-03-23 08:34:00,1
2019-03-23 08:38:00,1
2019-03-23 08:44:00,1
2019-03-23 08:45:00,1
2019-03-23 08:48:00,2
2019-03-23 08:53:00,1
2019-03-23 08:55:00,1
2019-03-23 08:59:00,2
2019-03-23 09:01:00,3
2019-03-23 09:09:00,1
2019-03-23 09:26:00,1
2019-03-23 09:41:00,1
2019-03-23 09:49:00,1
2019-03-23 10:25:00,1
2019-03-23 10:45:00,2
2019-03-23 10:48:00,1
2019-03-23 10:53:00,3
2019-03-23 10:55:00,1
2019-03-23 10:56:00,1
2019-03-23 10:58:00,2
2019-03-23 11:16:00,1
2019-03-23 12:25:00,1
2019-03-23 12:35:00,1
2019-03-23 12:45:00,1
2019-03-23 12:49:00,1
2019-03-23 13:35:00,1
2019-03-23 13:44:00,1
2019-03-23 14:19:00,1
2019-03-23 14:47:00,1
2019-03-23 14:57:00,1
2019-03-23 14:59:00,1
2019-03-23 15:06:00,2
2019-03-23 15:16:00,1
2019-03-23 15:25:00,1
2019-03-23 15:35:00,1
2019-03-23 15:44:00,1
2019-03-23 15:47:00,1
2019-03-23 15:54:00,1
2019-03-23 15:57:00,1
2019-03-23 16:03:00,1
2019-03-23 16:07:00,1
2019-03-23 16:13:00,1
2019-03-23 16:14:00,1
2019-03-23 16:22:00,1
2019-03-23 16:32:00,1
2019-03-23 16:37:00,1
2019-03-23 16:41:00,1
2019-03-23 16:50:00,1
2019-03-23 17:00:00,1
2019-03-23 17:09:00,1
2019-03-23 17:19:00,1
2019-03-23 17:28:00,1
2019-03-23 17:37:00,1
2019-03-23 17:38:00,1
2019-03-23 17:50:00,1
2019-03-23 17:57:00,1
2019-03-23 18:04:00,1
2019-03-23 18:06:00,1
2019-03-23 18:17:00,1
2019-03-23 18:20:00,1
2019-03-23 18:21:00,1
2019-03-23 18:25:00,1
2019-03-23 18:29:00,1
2019-03-23 18:34:00,1
2019-03-23 18:44:00,1
2019-03-23 18:53:00,1
2019-03-23 19:03:00,1
2019-03-23 19:12:00,1
2019-03-23 19:22:00,1
2019-03-23 19:31:00,1
2019-03-23 19:49:00,1
2019-03-23 19:54:00,1
2019-03-23 19:58:00,1
2019-03-23 20:03:00,1
2019-03-23 20:04:00,1
2019-03-23 20:05:00,1
2019-03-23 21:39:00,1
2019-03-23 21:40:00,1
2019-03-23 21:41:00,1
2019-03-23 21:43:00,1
2019-03-23 21:46:00,2
2019-03-23 21:47:00,1
2019-03-23 22:39:00,1
2019-03-23 23:08:00,1
2019-03-23 23:13:00,1
2019-03-23 23:14:00,1
2019-03-23 23:15:00,1
2019-03-23 23:16:00,1
2019-03-23 23:17:00,1
2019-03-23 23:31:00,1
2019-03-23 23:47:00,1
2019-03-23 23:51:00,1
2019-03-23 23:57:00,1
