77,select * from Photoz where objid=#
2019-03-23 00:22:00,1
2019-03-23 00:46:00,1
2019-03-23 00:47:00,2
2019-03-23 01:33:00,1
2019-03-23 01:56:00,1
2019-03-23 03:08:00,1
2019-03-23 03:36:00,1
2019-03-23 03:59:00,1
2019-03-23 04:45:00,1
2019-03-23 05:02:00,1
2019-03-23 05:03:00,1
2019-03-23 05:04:00,1
2019-03-23 05:06:00,1
2019-03-23 05:18:00,1
2019-03-23 05:32:00,1
2019-03-23 06:15:00,1
2019-03-23 06:21:00,1
2019-03-23 06:42:00,1
2019-03-23 06:54:00,1
2019-03-23 07:15:00,1
2019-03-23 08:15:00,1
2019-03-23 08:22:00,1
2019-03-23 08:26:00,1
2019-03-23 08:47:00,1
2019-03-23 08:55:00,1
2019-03-23 09:18:00,1
2019-03-23 09:28:00,1
2019-03-23 09:30:00,1
2019-03-23 09:44:00,1
2019-03-23 09:59:00,1
2019-03-23 10:15:00,1
2019-03-23 11:30:00,1
2019-03-23 12:33:00,1
2019-03-23 12:41:00,1
2019-03-23 12:44:00,1
2019-03-23 13:07:00,1
2019-03-23 13:24:00,1
2019-03-23 13:51:00,1
2019-03-23 13:52:00,1
2019-03-23 14:04:00,1
2019-03-23 14:22:00,1
2019-03-23 14:23:00,1
2019-03-23 14:24:00,1
2019-03-23 14:35:00,1
2019-03-23 14:40:00,1
2019-03-23 14:42:00,1
2019-03-23 15:45:00,1
2019-03-23 16:06:00,1
2019-03-23 16:16:00,1
2019-03-23 16:21:00,1
2019-03-23 16:37:00,1
2019-03-23 16:49:00,1
2019-03-23 17:07:00,1
2019-03-23 17:19:00,1
2019-03-23 18:19:00,1
2019-03-23 18:29:00,1
2019-03-23 18:56:00,1
2019-03-23 18:58:00,1
2019-03-23 19:42:00,1
2019-03-23 20:08:00,1
2019-03-23 20:15:00,1
2019-03-23 20:23:00,1
2019-03-23 20:24:00,1
2019-03-23 20:42:00,1
2019-03-23 21:07:00,1
2019-03-23 21:10:00,1
2019-03-23 21:14:00,1
2019-03-23 21:27:00,1
2019-03-23 21:38:00,1
2019-03-23 21:46:00,1
2019-03-23 22:43:00,1
2019-03-23 22:57:00,1
2019-03-23 23:16:00,1
2019-03-23 23:19:00,1
2019-03-23 23:22:00,1
2019-03-23 23:26:00,1
