38,select * from Frame where fieldId=#
2019-03-23 00:11:00,1
2019-03-23 00:14:00,1
2019-03-23 00:50:00,1
2019-03-23 03:13:00,1
2019-03-23 03:56:00,1
2019-03-23 04:08:00,1
2019-03-23 04:53:00,1
2019-03-23 05:31:00,1
2019-03-23 06:39:00,1
2019-03-23 07:40:00,1
2019-03-23 08:03:00,1
2019-03-23 09:25:00,1
2019-03-23 09:49:00,1
2019-03-23 10:23:00,1
2019-03-23 10:28:00,1
2019-03-23 14:37:00,1
2019-03-23 14:40:00,1
2019-03-23 15:21:00,1
2019-03-23 16:46:00,1
2019-03-23 17:12:00,5
2019-03-23 20:20:00,1
2019-03-23 21:51:00,1
2019-03-23 22:21:00,1
2019-03-23 22:43:00,5
2019-03-23 22:47:00,5
2019-03-23 22:48:00,1
