73,select * from PhotozRF where objid=#
2019-03-23 00:17:00,1
2019-03-23 00:43:00,1
2019-03-23 00:52:00,1
2019-03-23 00:55:00,1
2019-03-23 00:57:00,1
2019-03-23 01:06:00,1
2019-03-23 01:09:00,1
2019-03-23 01:42:00,1
2019-03-23 02:55:00,1
2019-03-23 03:12:00,1
2019-03-23 03:18:00,1
2019-03-23 04:16:00,1
2019-03-23 04:31:00,1
2019-03-23 05:31:00,1
2019-03-23 05:36:00,1
2019-03-23 06:15:00,1
2019-03-23 06:36:00,1
2019-03-23 07:50:00,1
2019-03-23 08:07:00,1
2019-03-23 08:17:00,1
2019-03-23 08:26:00,1
2019-03-23 09:06:00,1
2019-03-23 09:30:00,1
2019-03-23 09:32:00,1
2019-03-23 09:49:00,1
2019-03-23 10:00:00,1
2019-03-23 10:14:00,1
2019-03-23 10:21:00,1
2019-03-23 10:23:00,1
2019-03-23 10:43:00,1
2019-03-23 11:00:00,1
2019-03-23 11:04:00,1
2019-03-23 11:10:00,1
2019-03-23 11:39:00,1
2019-03-23 12:25:00,1
2019-03-23 12:28:00,1
2019-03-23 12:43:00,1
2019-03-23 12:44:00,1
2019-03-23 13:02:00,1
2019-03-23 13:11:00,1
2019-03-23 14:18:00,1
2019-03-23 14:23:00,1
2019-03-23 15:09:00,1
2019-03-23 15:13:00,1
2019-03-23 16:46:00,1
2019-03-23 17:10:00,1
2019-03-23 17:55:00,1
2019-03-23 18:01:00,1
2019-03-23 18:11:00,1
2019-03-23 18:39:00,1
2019-03-23 18:42:00,1
2019-03-23 18:49:00,1
2019-03-23 19:09:00,1
2019-03-23 19:19:00,1
2019-03-23 19:22:00,1
2019-03-23 19:49:00,1
2019-03-23 19:59:00,1
2019-03-23 20:39:00,1
2019-03-23 20:40:00,1
2019-03-23 21:10:00,1
2019-03-23 21:14:00,1
2019-03-23 21:19:00,1
2019-03-23 21:25:00,1
2019-03-23 21:29:00,1
2019-03-23 21:48:00,1
2019-03-23 21:49:00,1
2019-03-23 22:01:00,1
2019-03-23 22:04:00,1
2019-03-23 22:28:00,1
2019-03-23 22:32:00,1
2019-03-23 23:06:00,1
2019-03-23 23:19:00,1
2019-03-23 23:57:00,1
