1,"select s.z,s.dec,s.ra, p.cModelMag_r, p.cModelMag_g into mydb.Boss_survey_magnitude_CMASS from specObj as s    JOIN photoObj p ON s.bestObjID = p.objID    where  ((s.boss_Target1) & (dbo.fBossTarget1(&&&)) ) ># and   s.survey = &&& and s.z_noqso > # and s.sourceType = &&&"
2019-03-23 16:02:00,1
