604,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-03-23 00:45:00,42
2019-03-23 06:09:00,42
2019-03-23 07:44:00,42
2019-03-23 09:53:00,42
2019-03-23 10:16:00,46
2019-03-23 10:52:00,42
2019-03-23 11:54:00,42
2019-03-23 12:25:00,18
2019-03-23 13:29:00,18
2019-03-23 14:17:00,1
2019-03-23 14:19:00,42
2019-03-23 16:18:00,18
2019-03-23 16:47:00,18
2019-03-23 17:40:00,42
2019-03-23 18:08:00,42
2019-03-23 18:48:00,1
2019-03-23 18:58:00,42
2019-03-23 19:04:00,1
2019-03-23 19:14:00,1
2019-03-23 20:26:00,1
2019-03-23 20:31:00,18
2019-03-23 21:00:00,1
2019-03-23 21:03:00,1
2019-03-23 21:39:00,1
2019-03-23 22:13:00,1
2019-03-23 22:15:00,18
2019-03-23 22:34:00,1
2019-03-23 22:39:00,1
2019-03-23 22:55:00,1
2019-03-23 23:06:00,18
