17182,"SELECT G.objID as sdss_ID, G.ra as RA, G.dec as DEC, P.z as redshift, p.zErr as redshift_err, G.modelMag_u as MODEL_MAG_U, G.modelMag_g as MODEL_MAG_G, G.modelMag_r as MODEL_MAG_R, G.modelMag_i as MODEL_MAG_I, G.modelMag_z as MODEL_MAG_Z, G.modelMagErr_u as MODEL_MAG_U_err, G.modelMagErr_g as MODEL_MAG_G_err, G.modelMagErr_r as MODEL_MAG_R_err, G.modelMagErr_i as MODEL_MAG_I_err, G.modelMagErr_z as MODEL_MAG_Z_err, P.absMagU, P.absMagG, P.absMagR, P.absMagI, P.absMagZ FROM Galaxy as G JOIN dbo.fGetNearbyObjEq(#,#,#) AS GN ON G.objID = GN.objID JOIN Photoz as P ON P.objID = G.objID WHERE G.modelMag_r < # and G.modelMag_g < #"
2019-06-27 19:07:00,51
2019-06-27 19:08:00,54
2019-06-27 19:09:00,52
2019-06-27 19:10:00,51
2019-06-27 19:11:00,48
2019-06-27 19:12:00,52
2019-06-27 19:13:00,53
2019-06-27 19:14:00,53
2019-06-27 19:15:00,52
2019-06-27 19:16:00,52
2019-06-27 19:17:00,50
2019-06-27 19:18:00,52
2019-06-27 19:19:00,52
2019-06-27 19:20:00,51
2019-06-27 19:21:00,46
2019-06-27 19:22:00,51
2019-06-27 19:23:00,53
2019-06-27 19:24:00,52
2019-06-27 19:25:00,51
2019-06-27 19:26:00,51
2019-06-27 19:27:00,46
2019-06-27 19:28:00,47
2019-06-27 19:29:00,46
2019-06-27 19:30:00,46
2019-06-27 19:31:00,42
2019-06-27 19:32:00,43
2019-06-27 19:33:00,45
2019-06-27 19:34:00,45
2019-06-27 19:35:00,44
2019-06-27 19:36:00,44
2019-06-27 19:37:00,43
2019-06-27 19:38:00,44
2019-06-27 19:39:00,44
2019-06-27 19:40:00,45
2019-06-27 19:41:00,41
2019-06-27 19:42:00,44
2019-06-27 19:43:00,43
2019-06-27 19:44:00,43
2019-06-27 19:45:00,43
2019-06-27 19:46:00,46
2019-06-27 19:47:00,45
2019-06-27 19:48:00,47
2019-06-27 19:49:00,44
2019-06-27 19:50:00,47
2019-06-27 19:51:00,41
2019-06-27 19:52:00,50
2019-06-27 19:53:00,49
2019-06-27 19:54:00,48
2019-06-27 19:55:00,50
2019-06-27 19:56:00,49
2019-06-27 19:57:00,47
2019-06-27 19:58:00,48
2019-06-27 19:59:00,49
2019-06-27 20:00:00,44
2019-06-27 20:01:00,47
2019-06-27 20:02:00,49
2019-06-27 20:03:00,48
2019-06-27 20:04:00,47
2019-06-27 20:05:00,46
2019-06-27 20:06:00,47
2019-06-27 20:07:00,45
2019-06-27 20:08:00,47
2019-06-27 20:09:00,44
2019-06-27 20:10:00,43
2019-06-27 20:11:00,41
2019-06-27 20:12:00,46
2019-06-27 20:13:00,46
2019-06-27 20:14:00,44
2019-06-27 20:15:00,45
2019-06-27 20:16:00,48
2019-06-27 20:17:00,45
2019-06-27 20:18:00,46
2019-06-27 20:19:00,46
2019-06-27 20:20:00,48
2019-06-27 20:21:00,47
2019-06-27 20:22:00,48
2019-06-27 20:23:00,47
2019-06-27 20:24:00,46
2019-06-27 20:25:00,45
2019-06-27 20:26:00,46
2019-06-27 20:27:00,42
2019-06-27 20:28:00,47
2019-06-27 20:29:00,46
2019-06-27 20:30:00,48
2019-06-27 20:31:00,46
2019-06-27 20:32:00,46
2019-06-27 20:33:00,45
2019-06-27 20:34:00,44
2019-06-27 20:35:00,45
2019-06-27 20:36:00,47
2019-06-27 20:37:00,44
2019-06-27 20:38:00,45
2019-06-27 20:39:00,45
2019-06-27 20:40:00,46
2019-06-27 20:41:00,45
2019-06-27 20:42:00,45
2019-06-27 20:43:00,46
2019-06-27 20:44:00,46
2019-06-27 20:45:00,45
2019-06-27 20:46:00,46
2019-06-27 20:47:00,43
2019-06-27 20:48:00,44
2019-06-27 20:49:00,44
2019-06-27 20:50:00,45
2019-06-27 20:51:00,42
2019-06-27 20:52:00,41
2019-06-27 20:53:00,45
2019-06-27 20:54:00,44
2019-06-27 20:55:00,44
2019-06-27 20:56:00,44
2019-06-27 20:57:00,42
2019-06-27 20:58:00,45
2019-06-27 20:59:00,43
2019-06-27 21:00:00,45
2019-06-27 21:01:00,43
2019-06-27 21:02:00,44
2019-06-27 21:03:00,44
2019-06-27 21:04:00,43
2019-06-27 21:05:00,38
2019-06-27 21:06:00,43
2019-06-27 21:07:00,41
2019-06-27 21:08:00,44
2019-06-27 21:09:00,43
2019-06-27 21:10:00,44
2019-06-27 21:11:00,43
2019-06-27 21:12:00,42
2019-06-27 21:13:00,42
2019-06-27 21:14:00,43
2019-06-27 21:15:00,44
2019-06-27 21:16:00,44
2019-06-27 21:17:00,42
2019-06-27 21:18:00,42
2019-06-27 21:19:00,43
2019-06-27 21:20:00,42
2019-06-27 21:21:00,43
2019-06-27 21:22:00,43
2019-06-27 21:23:00,40
2019-06-27 21:24:00,42
2019-06-27 21:25:00,43
2019-06-27 21:26:00,40
2019-06-27 21:27:00,40
2019-06-27 21:28:00,41
2019-06-27 21:29:00,42
2019-06-27 21:30:00,40
2019-06-27 21:31:00,42
2019-06-27 21:32:00,41
2019-06-27 21:33:00,43
2019-06-27 21:34:00,42
2019-06-27 21:35:00,40
2019-06-27 21:36:00,42
2019-06-27 21:37:00,42
2019-06-27 21:38:00,42
2019-06-27 21:39:00,41
2019-06-27 21:40:00,41
2019-06-27 21:41:00,40
2019-06-27 21:42:00,41
2019-06-27 21:43:00,40
2019-06-27 21:44:00,41
2019-06-27 21:45:00,41
2019-06-27 21:46:00,41
2019-06-27 21:47:00,38
2019-06-27 21:48:00,39
2019-06-27 21:49:00,40
2019-06-27 21:50:00,40
2019-06-27 21:51:00,40
2019-06-27 21:52:00,41
2019-06-27 21:53:00,42
2019-06-27 21:54:00,39
2019-06-27 21:55:00,40
2019-06-27 21:56:00,38
2019-06-27 21:57:00,41
2019-06-27 21:58:00,37
2019-06-27 21:59:00,39
2019-06-27 22:00:00,40
2019-06-27 22:01:00,29
2019-06-27 22:02:00,38
2019-06-27 22:03:00,39
2019-06-27 22:04:00,41
2019-06-27 22:05:00,40
2019-06-27 22:06:00,38
2019-06-27 22:07:00,40
2019-06-27 22:08:00,40
2019-06-27 22:09:00,40
2019-06-27 22:10:00,40
2019-06-27 22:11:00,37
2019-06-27 22:12:00,40
2019-06-27 22:13:00,39
2019-06-27 22:14:00,40
2019-06-27 22:15:00,39
2019-06-27 22:16:00,40
2019-06-27 22:17:00,39
2019-06-27 22:18:00,39
2019-06-27 22:19:00,41
2019-06-27 22:20:00,40
2019-06-27 22:21:00,38
2019-06-27 22:22:00,38
2019-06-27 22:23:00,39
2019-06-27 22:24:00,39
2019-06-27 22:25:00,39
2019-06-27 22:26:00,40
2019-06-27 22:27:00,39
2019-06-27 22:28:00,40
2019-06-27 22:29:00,38
2019-06-27 22:30:00,40
2019-06-27 22:31:00,37
2019-06-27 22:32:00,38
2019-06-27 22:33:00,40
2019-06-27 22:34:00,39
2019-06-27 22:35:00,40
2019-06-27 22:36:00,38
2019-06-27 22:37:00,36
2019-06-27 22:38:00,38
2019-06-27 22:39:00,39
2019-06-27 22:40:00,39
2019-06-27 22:41:00,37
2019-06-27 22:42:00,39
2019-06-27 22:43:00,38
2019-06-27 22:44:00,39
2019-06-27 22:45:00,40
2019-06-27 22:46:00,38
2019-06-27 22:47:00,33
2019-06-27 22:48:00,2
2019-06-27 23:05:00,7
2019-06-27 23:06:00,37
2019-06-27 23:07:00,23
2019-06-27 23:08:00,39
2019-06-27 23:09:00,39
2019-06-27 23:10:00,38
2019-06-27 23:11:00,38
2019-06-27 23:12:00,40
2019-06-27 23:13:00,39
2019-06-27 23:14:00,39
2019-06-27 23:15:00,39
2019-06-27 23:16:00,36
2019-06-27 23:17:00,40
2019-06-27 23:18:00,40
2019-06-27 23:19:00,39
2019-06-27 23:20:00,39
2019-06-27 23:21:00,39
2019-06-27 23:22:00,38
2019-06-27 23:23:00,37
2019-06-27 23:24:00,37
2019-06-27 23:25:00,36
2019-06-27 23:26:00,35
2019-06-27 23:27:00,38
2019-06-27 23:28:00,37
2019-06-27 23:29:00,37
2019-06-27 23:30:00,37
2019-06-27 23:31:00,37
2019-06-27 23:32:00,38
2019-06-27 23:33:00,38
2019-06-27 23:34:00,38
2019-06-27 23:35:00,39
2019-06-27 23:36:00,36
2019-06-27 23:37:00,38
2019-06-27 23:38:00,38
2019-06-27 23:39:00,38
2019-06-27 23:40:00,39
2019-06-27 23:41:00,38
2019-06-27 23:42:00,37
2019-06-27 23:43:00,38
2019-06-27 23:44:00,38
2019-06-27 23:45:00,38
2019-06-27 23:46:00,36
2019-06-27 23:47:00,38
2019-06-27 23:48:00,38
2019-06-27 23:49:00,38
2019-06-27 23:50:00,37
2019-06-27 23:51:00,35
2019-06-27 23:52:00,37
2019-06-27 23:53:00,38
2019-06-27 23:54:00,37
2019-06-27 23:55:00,38
2019-06-27 23:56:00,38
2019-06-27 23:57:00,38
2019-06-27 23:58:00,37
2019-06-27 23:59:00,38
