103,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-06-27 00:46:00,1
2019-06-27 01:45:00,1
2019-06-27 02:45:00,1
2019-06-27 02:52:00,9
2019-06-27 03:45:00,1
2019-06-27 04:25:00,1
2019-06-27 04:28:00,1
2019-06-27 04:33:00,1
2019-06-27 04:45:00,1
2019-06-27 04:46:00,1
2019-06-27 05:45:00,1
2019-06-27 06:44:00,1
2019-06-27 07:45:00,1
2019-06-27 08:45:00,1
2019-06-27 08:47:00,9
2019-06-27 09:03:00,1
2019-06-27 09:11:00,1
2019-06-27 09:36:00,1
2019-06-27 09:45:00,1
2019-06-27 10:45:00,1
2019-06-27 11:21:00,1
2019-06-27 11:45:00,1
2019-06-27 12:09:00,9
2019-06-27 12:45:00,1
2019-06-27 13:30:00,7
2019-06-27 13:31:00,2
2019-06-27 13:45:00,1
2019-06-27 14:45:00,1
2019-06-27 14:58:00,9
2019-06-27 15:11:00,9
2019-06-27 15:14:00,9
2019-06-27 15:45:00,1
2019-06-27 16:45:00,1
2019-06-27 16:47:00,10
2019-06-27 16:51:00,1
2019-06-27 16:52:00,1
2019-06-27 17:45:00,1
2019-06-27 18:45:00,1
2019-06-27 19:45:00,1
