2017,"select name, type from DBObjects where type=&&& and name NOT IN (&&&, &&&) order by name"
2019-06-27 00:01:00,2
2019-06-27 00:03:00,2
2019-06-27 00:22:00,2
2019-06-27 00:25:00,4
2019-06-27 00:37:00,2
2019-06-27 00:39:00,2
2019-06-27 00:40:00,2
2019-06-27 00:41:00,2
2019-06-27 00:54:00,1
2019-06-27 00:56:00,2
2019-06-27 00:57:00,2
2019-06-27 01:05:00,2
2019-06-27 01:25:00,2
2019-06-27 01:30:00,2
2019-06-27 01:37:00,2
2019-06-27 01:40:00,2
2019-06-27 01:43:00,2
2019-06-27 01:46:00,8
2019-06-27 01:47:00,10
2019-06-27 01:48:00,6
2019-06-27 01:52:00,4
2019-06-27 01:53:00,6
2019-06-27 01:54:00,6
2019-06-27 01:55:00,2
2019-06-27 01:56:00,4
2019-06-27 01:57:00,12
2019-06-27 01:58:00,6
2019-06-27 01:59:00,12
2019-06-27 02:00:00,6
2019-06-27 02:01:00,4
2019-06-27 02:02:00,4
2019-06-27 02:03:00,4
2019-06-27 02:04:00,2
2019-06-27 02:05:00,2
2019-06-27 02:06:00,4
2019-06-27 02:07:00,2
2019-06-27 02:08:00,4
2019-06-27 02:09:00,4
2019-06-27 02:10:00,2
2019-06-27 02:11:00,2
2019-06-27 02:14:00,2
2019-06-27 02:16:00,6
2019-06-27 02:17:00,6
2019-06-27 02:19:00,4
2019-06-27 02:21:00,2
2019-06-27 02:22:00,2
2019-06-27 02:23:00,2
2019-06-27 02:24:00,2
2019-06-27 02:28:00,2
2019-06-27 02:31:00,2
2019-06-27 02:33:00,2
2019-06-27 02:34:00,4
2019-06-27 02:37:00,2
2019-06-27 02:40:00,2
2019-06-27 02:41:00,2
2019-06-27 02:42:00,4
2019-06-27 02:44:00,6
2019-06-27 02:45:00,6
2019-06-27 02:47:00,2
2019-06-27 02:48:00,2
2019-06-27 02:49:00,2
2019-06-27 02:51:00,42
2019-06-27 02:52:00,50
2019-06-27 02:53:00,50
2019-06-27 02:54:00,48
2019-06-27 02:55:00,49
2019-06-27 02:56:00,46
2019-06-27 02:59:00,2
2019-06-27 03:00:00,4
2019-06-27 03:01:00,8
2019-06-27 03:02:00,2
2019-06-27 03:03:00,4
2019-06-27 03:05:00,6
2019-06-27 03:06:00,6
2019-06-27 03:07:00,10
2019-06-27 03:08:00,2
2019-06-27 03:09:00,8
2019-06-27 03:10:00,4
2019-06-27 03:11:00,6
2019-06-27 03:12:00,4
2019-06-27 03:13:00,6
2019-06-27 03:14:00,6
2019-06-27 03:15:00,6
2019-06-27 03:16:00,2
2019-06-27 03:19:00,2
2019-06-27 03:20:00,4
2019-06-27 03:21:00,8
2019-06-27 03:22:00,6
2019-06-27 03:23:00,8
2019-06-27 03:24:00,8
2019-06-27 03:25:00,6
2019-06-27 03:26:00,10
2019-06-27 03:27:00,8
2019-06-27 03:28:00,6
2019-06-27 03:29:00,8
2019-06-27 03:30:00,6
2019-06-27 03:31:00,7
2019-06-27 03:32:00,8
2019-06-27 03:33:00,6
2019-06-27 03:34:00,6
2019-06-27 03:35:00,8
2019-06-27 03:36:00,8
2019-06-27 03:37:00,6
2019-06-27 03:38:00,6
2019-06-27 03:39:00,8
