1296,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-06-27 00:00:00,3
2019-06-27 00:01:00,2
2019-06-27 00:02:00,1
2019-06-27 00:04:00,1
2019-06-27 00:08:00,2
2019-06-27 00:10:00,3
2019-06-27 00:11:00,2
2019-06-27 00:12:00,1
2019-06-27 00:14:00,1
2019-06-27 00:18:00,2
2019-06-27 00:20:00,3
2019-06-27 00:21:00,2
2019-06-27 00:22:00,1
2019-06-27 00:24:00,1
2019-06-27 00:28:00,2
2019-06-27 00:30:00,3
2019-06-27 00:31:00,2
2019-06-27 00:32:00,1
2019-06-27 00:34:00,1
2019-06-27 00:38:00,2
2019-06-27 00:40:00,3
2019-06-27 00:41:00,2
2019-06-27 00:42:00,1
2019-06-27 00:44:00,1
2019-06-27 00:48:00,2
2019-06-27 00:50:00,3
2019-06-27 00:51:00,2
2019-06-27 00:52:00,1
2019-06-27 00:54:00,1
2019-06-27 00:58:00,2
2019-06-27 01:00:00,3
2019-06-27 01:01:00,2
2019-06-27 01:02:00,1
2019-06-27 01:04:00,1
2019-06-27 01:08:00,2
2019-06-27 01:10:00,3
2019-06-27 01:11:00,2
2019-06-27 01:12:00,1
2019-06-27 01:14:00,1
2019-06-27 01:18:00,2
2019-06-27 01:20:00,3
2019-06-27 01:21:00,2
2019-06-27 01:22:00,1
2019-06-27 01:24:00,1
2019-06-27 01:28:00,2
2019-06-27 01:30:00,3
2019-06-27 01:31:00,2
2019-06-27 01:32:00,1
2019-06-27 01:34:00,1
2019-06-27 01:38:00,2
2019-06-27 01:40:00,3
2019-06-27 01:41:00,2
2019-06-27 01:42:00,1
2019-06-27 01:44:00,1
2019-06-27 01:48:00,2
2019-06-27 01:50:00,3
2019-06-27 01:51:00,2
2019-06-27 01:52:00,1
2019-06-27 01:54:00,1
2019-06-27 01:58:00,2
2019-06-27 02:00:00,3
2019-06-27 02:01:00,2
2019-06-27 02:02:00,1
2019-06-27 02:04:00,1
2019-06-27 02:08:00,2
2019-06-27 02:10:00,3
2019-06-27 02:11:00,2
2019-06-27 02:13:00,1
2019-06-27 02:14:00,1
2019-06-27 02:18:00,2
2019-06-27 02:20:00,3
2019-06-27 02:21:00,2
2019-06-27 02:23:00,1
2019-06-27 02:24:00,1
2019-06-27 02:28:00,2
2019-06-27 02:30:00,3
2019-06-27 02:31:00,2
2019-06-27 02:33:00,1
2019-06-27 02:34:00,1
2019-06-27 02:38:00,2
2019-06-27 02:40:00,3
2019-06-27 02:41:00,2
2019-06-27 02:43:00,1
2019-06-27 02:44:00,1
2019-06-27 02:48:00,2
2019-06-27 02:50:00,3
2019-06-27 02:51:00,2
2019-06-27 02:53:00,1
2019-06-27 02:54:00,1
2019-06-27 02:58:00,2
2019-06-27 03:00:00,3
2019-06-27 03:01:00,2
2019-06-27 03:03:00,1
2019-06-27 03:04:00,1
2019-06-27 03:08:00,2
2019-06-27 03:10:00,3
2019-06-27 03:11:00,2
2019-06-27 03:13:00,1
2019-06-27 03:14:00,1
2019-06-27 03:18:00,2
2019-06-27 03:20:00,3
2019-06-27 03:21:00,2
2019-06-27 03:23:00,1
2019-06-27 03:25:00,1
2019-06-27 03:28:00,2
2019-06-27 03:30:00,3
2019-06-27 03:31:00,2
2019-06-27 03:33:00,1
2019-06-27 03:35:00,1
2019-06-27 03:38:00,2
2019-06-27 03:40:00,3
2019-06-27 03:41:00,2
2019-06-27 03:43:00,1
2019-06-27 03:45:00,1
2019-06-27 03:48:00,2
2019-06-27 03:50:00,3
2019-06-27 03:51:00,2
2019-06-27 03:53:00,1
2019-06-27 03:55:00,1
2019-06-27 03:58:00,2
2019-06-27 04:00:00,3
2019-06-27 04:01:00,2
2019-06-27 04:03:00,1
2019-06-27 04:05:00,1
2019-06-27 04:08:00,2
2019-06-27 04:10:00,3
2019-06-27 04:11:00,2
2019-06-27 04:13:00,1
2019-06-27 04:15:00,1
2019-06-27 04:18:00,2
2019-06-27 04:20:00,3
2019-06-27 04:21:00,2
2019-06-27 04:23:00,1
2019-06-27 04:25:00,1
2019-06-27 04:28:00,2
2019-06-27 04:30:00,3
2019-06-27 04:31:00,2
2019-06-27 04:33:00,1
2019-06-27 04:35:00,1
2019-06-27 04:38:00,2
2019-06-27 04:40:00,3
2019-06-27 04:41:00,2
2019-06-27 04:43:00,1
2019-06-27 04:45:00,1
2019-06-27 04:48:00,2
2019-06-27 04:50:00,3
2019-06-27 04:51:00,2
2019-06-27 04:53:00,1
2019-06-27 04:55:00,1
2019-06-27 04:58:00,2
2019-06-27 05:00:00,3
2019-06-27 05:01:00,2
2019-06-27 05:03:00,1
2019-06-27 05:05:00,1
2019-06-27 05:08:00,2
2019-06-27 05:10:00,3
2019-06-27 05:11:00,2
2019-06-27 05:13:00,1
2019-06-27 05:15:00,1
2019-06-27 05:18:00,2
2019-06-27 05:20:00,3
2019-06-27 05:21:00,2
2019-06-27 05:23:00,1
2019-06-27 05:25:00,1
2019-06-27 05:28:00,2
2019-06-27 05:30:00,3
2019-06-27 05:31:00,2
2019-06-27 05:33:00,1
2019-06-27 05:35:00,1
2019-06-27 05:38:00,2
2019-06-27 05:40:00,3
2019-06-27 05:41:00,2
2019-06-27 05:43:00,1
2019-06-27 05:45:00,1
2019-06-27 05:48:00,2
2019-06-27 05:50:00,3
2019-06-27 05:51:00,2
2019-06-27 05:53:00,1
2019-06-27 05:55:00,1
2019-06-27 05:58:00,2
2019-06-27 06:00:00,3
2019-06-27 06:01:00,2
2019-06-27 06:03:00,1
2019-06-27 06:05:00,1
2019-06-27 06:08:00,2
2019-06-27 06:10:00,3
2019-06-27 06:11:00,2
2019-06-27 06:13:00,1
2019-06-27 06:15:00,1
2019-06-27 06:18:00,2
2019-06-27 06:20:00,3
2019-06-27 06:21:00,2
2019-06-27 06:23:00,1
2019-06-27 06:25:00,1
2019-06-27 06:28:00,2
2019-06-27 06:30:00,3
2019-06-27 06:31:00,2
2019-06-27 06:33:00,1
2019-06-27 06:35:00,1
2019-06-27 06:38:00,2
2019-06-27 06:40:00,3
2019-06-27 06:41:00,2
2019-06-27 06:43:00,1
2019-06-27 06:45:00,2
2019-06-27 06:48:00,2
2019-06-27 06:50:00,3
2019-06-27 06:51:00,2
2019-06-27 06:53:00,1
2019-06-27 06:55:00,1
2019-06-27 06:58:00,2
2019-06-27 07:00:00,3
2019-06-27 07:01:00,2
2019-06-27 07:03:00,1
2019-06-27 07:05:00,1
2019-06-27 07:08:00,2
2019-06-27 07:10:00,3
2019-06-27 07:11:00,2
2019-06-27 07:13:00,1
2019-06-27 07:15:00,1
2019-06-27 07:18:00,2
2019-06-27 07:20:00,3
2019-06-27 07:21:00,2
2019-06-27 07:23:00,1
2019-06-27 07:25:00,1
2019-06-27 07:28:00,2
2019-06-27 07:30:00,3
2019-06-27 07:31:00,2
2019-06-27 07:33:00,1
2019-06-27 07:35:00,1
2019-06-27 07:38:00,2
2019-06-27 07:40:00,3
2019-06-27 07:41:00,2
2019-06-27 07:43:00,1
2019-06-27 07:45:00,1
2019-06-27 07:48:00,2
2019-06-27 07:50:00,3
2019-06-27 07:51:00,2
2019-06-27 07:53:00,1
2019-06-27 07:55:00,1
2019-06-27 07:58:00,2
2019-06-27 08:00:00,3
2019-06-27 08:01:00,2
2019-06-27 08:03:00,1
2019-06-27 08:05:00,1
2019-06-27 08:08:00,2
2019-06-27 08:10:00,3
2019-06-27 08:11:00,2
2019-06-27 08:13:00,1
2019-06-27 08:15:00,1
2019-06-27 08:18:00,2
2019-06-27 08:20:00,3
2019-06-27 08:21:00,2
2019-06-27 08:23:00,1
2019-06-27 08:25:00,1
2019-06-27 08:28:00,2
2019-06-27 08:30:00,3
2019-06-27 08:31:00,2
2019-06-27 08:33:00,1
2019-06-27 08:35:00,1
2019-06-27 08:38:00,2
2019-06-27 08:40:00,3
2019-06-27 08:41:00,2
2019-06-27 08:43:00,1
2019-06-27 08:45:00,2
2019-06-27 08:48:00,2
2019-06-27 08:50:00,3
2019-06-27 08:51:00,2
2019-06-27 08:53:00,1
2019-06-27 08:55:00,2
2019-06-27 08:58:00,2
2019-06-27 09:00:00,3
2019-06-27 09:01:00,2
2019-06-27 09:03:00,1
2019-06-27 09:05:00,1
2019-06-27 09:08:00,2
2019-06-27 09:10:00,3
2019-06-27 09:11:00,2
2019-06-27 09:13:00,1
2019-06-27 09:15:00,1
2019-06-27 09:18:00,2
2019-06-27 09:20:00,3
2019-06-27 09:21:00,2
2019-06-27 09:23:00,1
2019-06-27 09:25:00,1
2019-06-27 09:28:00,2
2019-06-27 09:30:00,3
2019-06-27 09:31:00,2
2019-06-27 09:33:00,1
2019-06-27 09:35:00,1
2019-06-27 09:38:00,2
2019-06-27 09:40:00,3
2019-06-27 09:41:00,2
2019-06-27 09:43:00,1
2019-06-27 09:45:00,1
2019-06-27 09:48:00,2
2019-06-27 09:50:00,3
2019-06-27 09:51:00,2
2019-06-27 09:53:00,1
2019-06-27 09:55:00,1
2019-06-27 09:58:00,2
2019-06-27 10:00:00,3
2019-06-27 10:01:00,2
2019-06-27 10:03:00,1
