1,"select p.objid, p.ra, p.dec from star p, dbo.fgetNearByObjEq(#,#,#) n where p.objid=n.objid and (p.g BETWEEN # AND #)  and p.u-p.g > #  and (p.g-p.r BETWEEN # AND #)"
2019-06-27 16:34:00,1
