121,select * from PhotozRF where objid=#
2019-06-27 00:40:00,1
2019-06-27 00:43:00,1
2019-06-27 00:59:00,1
2019-06-27 01:39:00,2
2019-06-27 01:54:00,1
2019-06-27 02:04:00,1
2019-06-27 02:13:00,1
2019-06-27 02:35:00,1
2019-06-27 02:54:00,1
2019-06-27 02:57:00,1
2019-06-27 03:35:00,1
2019-06-27 04:11:00,1
2019-06-27 04:23:00,2
2019-06-27 04:29:00,1
2019-06-27 04:37:00,1
2019-06-27 04:48:00,1
2019-06-27 04:51:00,1
2019-06-27 05:03:00,1
2019-06-27 05:24:00,1
2019-06-27 05:27:00,1
2019-06-27 05:47:00,1
2019-06-27 05:55:00,1
2019-06-27 06:13:00,1
2019-06-27 06:26:00,1
2019-06-27 06:38:00,1
2019-06-27 06:39:00,1
2019-06-27 06:54:00,1
2019-06-27 07:02:00,1
2019-06-27 07:07:00,1
2019-06-27 07:17:00,1
2019-06-27 07:33:00,1
2019-06-27 07:38:00,1
2019-06-27 07:57:00,1
2019-06-27 07:59:00,1
2019-06-27 08:17:00,1
2019-06-27 08:18:00,1
2019-06-27 08:42:00,1
2019-06-27 08:53:00,1
2019-06-27 09:16:00,1
2019-06-27 09:41:00,1
2019-06-27 09:42:00,1
2019-06-27 09:47:00,1
2019-06-27 10:07:00,1
2019-06-27 10:09:00,1
2019-06-27 10:10:00,1
2019-06-27 10:47:00,1
2019-06-27 11:02:00,1
2019-06-27 11:07:00,1
2019-06-27 11:16:00,1
2019-06-27 11:18:00,1
2019-06-27 11:25:00,1
2019-06-27 11:29:00,1
2019-06-27 11:46:00,1
2019-06-27 11:55:00,1
2019-06-27 12:02:00,1
2019-06-27 12:07:00,1
2019-06-27 12:18:00,1
2019-06-27 12:24:00,1
2019-06-27 12:26:00,1
2019-06-27 12:32:00,1
2019-06-27 12:52:00,1
2019-06-27 12:55:00,1
2019-06-27 13:00:00,1
2019-06-27 13:03:00,1
2019-06-27 13:09:00,1
2019-06-27 13:11:00,1
2019-06-27 13:38:00,1
2019-06-27 13:40:00,1
2019-06-27 13:49:00,1
2019-06-27 13:58:00,1
2019-06-27 14:04:00,1
2019-06-27 14:31:00,1
2019-06-27 14:39:00,1
2019-06-27 15:41:00,1
2019-06-27 16:00:00,1
2019-06-27 16:08:00,1
2019-06-27 16:18:00,1
2019-06-27 16:34:00,1
2019-06-27 16:49:00,1
2019-06-27 17:03:00,1
2019-06-27 17:04:00,1
2019-06-27 17:22:00,1
2019-06-27 17:55:00,1
2019-06-27 18:09:00,1
2019-06-27 18:39:00,2
2019-06-27 18:42:00,1
2019-06-27 18:43:00,1
2019-06-27 18:45:00,1
2019-06-27 18:58:00,1
2019-06-27 19:08:00,1
2019-06-27 19:36:00,1
2019-06-27 19:40:00,1
2019-06-27 19:42:00,1
2019-06-27 19:44:00,1
2019-06-27 19:53:00,2
2019-06-27 20:23:00,1
2019-06-27 21:22:00,1
2019-06-27 21:26:00,1
2019-06-27 21:36:00,1
2019-06-27 21:40:00,1
2019-06-27 21:46:00,1
2019-06-27 21:55:00,1
2019-06-27 21:58:00,1
2019-06-27 22:04:00,1
2019-06-27 22:26:00,1
2019-06-27 22:35:00,1
2019-06-27 22:43:00,1
2019-06-27 22:44:00,1
2019-06-27 22:46:00,1
2019-06-27 23:04:00,1
2019-06-27 23:05:00,1
2019-06-27 23:09:00,1
2019-06-27 23:26:00,1
2019-06-27 23:27:00,1
2019-06-27 23:39:00,1
2019-06-27 23:42:00,1
2019-06-27 23:49:00,1
