421,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-06-27 00:00:00,1
2019-06-27 00:01:00,1
2019-06-27 00:02:00,1
2019-06-27 00:03:00,1
2019-06-27 00:04:00,1
2019-06-27 00:05:00,1
2019-06-27 00:07:00,1
2019-06-27 00:08:00,1
2019-06-27 00:09:00,1
2019-06-27 00:11:00,1
2019-06-27 00:12:00,1
2019-06-27 00:14:00,1
2019-06-27 00:15:00,1
2019-06-27 00:16:00,1
2019-06-27 00:17:00,1
2019-06-27 00:19:00,1
2019-06-27 00:20:00,1
2019-06-27 00:21:00,1
2019-06-27 00:22:00,1
2019-06-27 00:24:00,1
2019-06-27 00:25:00,1
2019-06-27 00:26:00,1
2019-06-27 00:27:00,1
2019-06-27 00:28:00,1
2019-06-27 00:29:00,1
2019-06-27 00:31:00,1
2019-06-27 00:32:00,1
2019-06-27 00:33:00,1
2019-06-27 00:34:00,1
2019-06-27 00:36:00,1
2019-06-27 00:37:00,1
2019-06-27 00:38:00,1
2019-06-27 00:39:00,1
2019-06-27 00:40:00,1
2019-06-27 00:42:00,1
2019-06-27 00:43:00,1
2019-06-27 00:44:00,1
2019-06-27 00:45:00,1
2019-06-27 00:46:00,1
2019-06-27 00:48:00,1
2019-06-27 00:50:00,1
2019-06-27 00:51:00,1
2019-06-27 00:52:00,1
2019-06-27 00:53:00,1
2019-06-27 00:56:00,1
2019-06-27 00:57:00,1
2019-06-27 00:58:00,1
2019-06-27 01:00:00,1
2019-06-27 01:02:00,1
2019-06-27 01:03:00,1
2019-06-27 01:04:00,1
2019-06-27 01:05:00,1
2019-06-27 01:06:00,1
2019-06-27 01:07:00,1
2019-06-27 01:10:00,1
2019-06-27 01:11:00,1
2019-06-27 01:12:00,1
2019-06-27 01:13:00,1
2019-06-27 01:14:00,1
2019-06-27 01:16:00,1
2019-06-27 01:17:00,1
2019-06-27 01:18:00,1
2019-06-27 01:19:00,1
2019-06-27 01:20:00,1
2019-06-27 01:21:00,1
2019-06-27 01:23:00,1
2019-06-27 01:24:00,1
2019-06-27 01:25:00,1
2019-06-27 01:27:00,1
2019-06-27 01:28:00,1
2019-06-27 01:29:00,1
2019-06-27 01:31:00,1
2019-06-27 01:33:00,1
2019-06-27 01:35:00,1
2019-06-27 01:36:00,1
2019-06-27 01:38:00,1
2019-06-27 01:40:00,1
2019-06-27 01:41:00,1
2019-06-27 01:42:00,1
2019-06-27 01:43:00,1
2019-06-27 01:45:00,1
2019-06-27 01:46:00,1
2019-06-27 01:47:00,1
2019-06-27 01:48:00,1
2019-06-27 01:50:00,1
2019-06-27 01:51:00,1
2019-06-27 01:52:00,1
2019-06-27 01:53:00,1
2019-06-27 01:55:00,1
2019-06-27 01:56:00,1
2019-06-27 01:57:00,1
2019-06-27 01:58:00,1
2019-06-27 02:00:00,1
2019-06-27 02:01:00,1
2019-06-27 02:02:00,1
2019-06-27 02:03:00,1
2019-06-27 02:04:00,1
2019-06-27 02:06:00,1
2019-06-27 02:07:00,1
2019-06-27 02:08:00,1
2019-06-27 02:09:00,1
2019-06-27 02:10:00,1
2019-06-27 02:12:00,1
2019-06-27 02:14:00,1
2019-06-27 02:15:00,1
2019-06-27 02:16:00,1
2019-06-27 02:17:00,1
2019-06-27 02:18:00,1
2019-06-27 02:19:00,1
2019-06-27 02:21:00,1
2019-06-27 02:22:00,1
2019-06-27 02:23:00,1
2019-06-27 02:24:00,1
2019-06-27 02:25:00,1
2019-06-27 02:26:00,1
2019-06-27 02:28:00,1
2019-06-27 02:29:00,1
2019-06-27 02:30:00,1
2019-06-27 02:31:00,1
2019-06-27 02:32:00,1
2019-06-27 02:34:00,1
2019-06-27 02:35:00,1
2019-06-27 02:36:00,1
2019-06-27 02:37:00,1
2019-06-27 02:39:00,1
2019-06-27 02:40:00,1
