70,select distinct parent from DBViewCols where viewname=&&&
2019-06-27 00:03:00,1
2019-06-27 00:42:00,1
2019-06-27 00:59:00,1
2019-06-27 01:00:00,2
2019-06-27 01:02:00,3
2019-06-27 01:03:00,1
2019-06-27 01:04:00,1
2019-06-27 01:05:00,1
2019-06-27 01:10:00,1
2019-06-27 02:04:00,1
2019-06-27 05:16:00,1
2019-06-27 06:54:00,1
2019-06-27 07:01:00,1
2019-06-27 07:03:00,1
2019-06-27 10:00:00,2
2019-06-27 10:01:00,1
2019-06-27 10:04:00,4
2019-06-27 10:05:00,9
2019-06-27 11:14:00,1
2019-06-27 13:42:00,1
2019-06-27 14:08:00,1
2019-06-27 15:02:00,1
2019-06-27 15:36:00,1
2019-06-27 15:38:00,1
2019-06-27 16:12:00,1
2019-06-27 16:20:00,2
2019-06-27 17:14:00,3
2019-06-27 17:16:00,1
2019-06-27 17:20:00,2
2019-06-27 17:30:00,1
2019-06-27 17:36:00,1
2019-06-27 18:16:00,1
2019-06-27 18:51:00,1
2019-06-27 18:56:00,1
2019-06-27 19:58:00,1
2019-06-27 20:08:00,2
2019-06-27 20:13:00,1
2019-06-27 20:18:00,1
2019-06-27 20:20:00,1
2019-06-27 20:24:00,1
2019-06-27 20:26:00,1
2019-06-27 21:37:00,1
2019-06-27 21:42:00,1
2019-06-27 21:44:00,2
2019-06-27 21:46:00,2
2019-06-27 21:47:00,1
2019-06-27 22:46:00,1
2019-06-27 22:54:00,1
