112,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-06-27 00:03:00,1
2019-06-27 00:43:00,2
2019-06-27 00:59:00,1
2019-06-27 01:41:00,1
2019-06-27 02:51:00,1
2019-06-27 03:08:00,1
2019-06-27 03:16:00,4
2019-06-27 03:17:00,1
2019-06-27 03:18:00,2
2019-06-27 03:29:00,1
2019-06-27 03:30:00,1
2019-06-27 06:43:00,1
2019-06-27 06:45:00,1
2019-06-27 06:54:00,1
2019-06-27 06:55:00,1
2019-06-27 06:58:00,3
2019-06-27 07:01:00,1
2019-06-27 07:03:00,1
2019-06-27 08:57:00,1
2019-06-27 09:36:00,1
2019-06-27 09:37:00,1
2019-06-27 09:48:00,1
2019-06-27 10:27:00,1
2019-06-27 10:30:00,1
2019-06-27 10:45:00,1
2019-06-27 10:49:00,2
2019-06-27 10:51:00,1
2019-06-27 11:00:00,1
2019-06-27 11:14:00,1
2019-06-27 11:21:00,2
2019-06-27 11:23:00,1
2019-06-27 11:39:00,1
2019-06-27 12:15:00,2
2019-06-27 12:16:00,1
2019-06-27 12:18:00,1
2019-06-27 12:59:00,1
2019-06-27 13:05:00,3
2019-06-27 13:06:00,1
2019-06-27 13:59:00,1
2019-06-27 14:00:00,4
2019-06-27 14:01:00,4
2019-06-27 14:03:00,1
2019-06-27 14:04:00,2
2019-06-27 14:37:00,2
2019-06-27 14:38:00,1
2019-06-27 15:33:00,1
2019-06-27 15:38:00,1
2019-06-27 15:47:00,1
2019-06-27 16:05:00,1
2019-06-27 16:12:00,1
2019-06-27 16:19:00,1
2019-06-27 16:20:00,3
2019-06-27 16:27:00,2
2019-06-27 16:49:00,1
2019-06-27 17:20:00,1
2019-06-27 17:33:00,1
2019-06-27 17:36:00,2
2019-06-27 17:41:00,1
2019-06-27 17:42:00,1
2019-06-27 17:43:00,1
2019-06-27 17:44:00,2
2019-06-27 18:16:00,1
2019-06-27 18:30:00,1
2019-06-27 18:56:00,1
2019-06-27 19:58:00,1
2019-06-27 21:35:00,1
2019-06-27 21:37:00,1
2019-06-27 21:42:00,1
2019-06-27 21:44:00,2
2019-06-27 21:57:00,1
2019-06-27 21:58:00,2
2019-06-27 22:41:00,1
2019-06-27 22:42:00,1
2019-06-27 22:43:00,1
2019-06-27 22:44:00,2
2019-06-27 22:46:00,1
2019-06-27 22:47:00,2
2019-06-27 22:54:00,1
2019-06-27 22:55:00,1
2019-06-27 23:02:00,1
2019-06-27 23:06:00,1
2019-06-27 23:07:00,1
2019-06-27 23:09:00,1
