798,select * from PhotoTag where objId=#
2019-06-27 00:01:00,1
2019-06-27 00:02:00,2
2019-06-27 00:04:00,2
2019-06-27 00:17:00,2
2019-06-27 00:19:00,1
2019-06-27 00:30:00,1
2019-06-27 00:31:00,2
2019-06-27 00:32:00,1
2019-06-27 00:35:00,1
2019-06-27 00:38:00,1
2019-06-27 00:39:00,1
2019-06-27 00:41:00,2
2019-06-27 00:47:00,1
2019-06-27 00:49:00,1
2019-06-27 00:53:00,1
2019-06-27 00:56:00,1
2019-06-27 01:05:00,2
2019-06-27 01:07:00,2
2019-06-27 01:09:00,1
2019-06-27 01:10:00,2
2019-06-27 01:11:00,2
2019-06-27 01:13:00,1
2019-06-27 01:15:00,1
2019-06-27 01:16:00,1
2019-06-27 01:19:00,3
2019-06-27 01:20:00,1
2019-06-27 01:22:00,2
2019-06-27 01:26:00,1
2019-06-27 01:29:00,1
2019-06-27 01:30:00,1
2019-06-27 01:32:00,1
2019-06-27 01:33:00,1
2019-06-27 01:37:00,1
2019-06-27 01:40:00,3
2019-06-27 01:42:00,1
2019-06-27 01:45:00,1
2019-06-27 01:46:00,1
2019-06-27 01:49:00,1
2019-06-27 01:50:00,1
2019-06-27 01:52:00,1
2019-06-27 01:54:00,2
2019-06-27 01:56:00,2
2019-06-27 02:00:00,1
2019-06-27 02:03:00,1
2019-06-27 02:04:00,1
2019-06-27 02:05:00,2
2019-06-27 02:07:00,1
2019-06-27 02:08:00,2
2019-06-27 02:09:00,1
2019-06-27 02:14:00,2
2019-06-27 02:15:00,2
2019-06-27 02:18:00,1
2019-06-27 02:21:00,1
2019-06-27 02:30:00,1
2019-06-27 02:35:00,1
2019-06-27 02:36:00,1
2019-06-27 02:38:00,1
2019-06-27 02:42:00,1
2019-06-27 02:43:00,2
2019-06-27 02:44:00,1
2019-06-27 02:45:00,1
2019-06-27 02:46:00,1
2019-06-27 02:49:00,1
2019-06-27 02:50:00,1
2019-06-27 02:51:00,1
2019-06-27 02:52:00,1
2019-06-27 02:54:00,1
2019-06-27 02:57:00,2
2019-06-27 02:58:00,1
2019-06-27 02:59:00,2
2019-06-27 03:00:00,1
2019-06-27 03:02:00,1
2019-06-27 03:03:00,1
2019-06-27 03:05:00,2
2019-06-27 03:09:00,1
2019-06-27 03:12:00,1
2019-06-27 03:14:00,1
2019-06-27 03:15:00,2
2019-06-27 03:16:00,1
2019-06-27 03:18:00,1
2019-06-27 03:31:00,1
2019-06-27 03:34:00,2
2019-06-27 03:35:00,1
2019-06-27 03:36:00,1
2019-06-27 03:37:00,1
2019-06-27 03:38:00,1
2019-06-27 03:39:00,1
2019-06-27 03:42:00,1
2019-06-27 03:44:00,2
2019-06-27 03:47:00,1
2019-06-27 03:48:00,1
2019-06-27 03:50:00,1
2019-06-27 03:53:00,1
2019-06-27 03:56:00,1
2019-06-27 03:58:00,1
2019-06-27 04:02:00,1
2019-06-27 04:06:00,1
2019-06-27 04:07:00,1
2019-06-27 04:08:00,2
2019-06-27 04:12:00,3
2019-06-27 04:13:00,1
2019-06-27 04:14:00,1
2019-06-27 04:15:00,1
2019-06-27 04:16:00,1
2019-06-27 04:21:00,2
2019-06-27 04:24:00,1
2019-06-27 04:27:00,1
2019-06-27 04:28:00,1
2019-06-27 04:31:00,1
2019-06-27 04:33:00,2
2019-06-27 04:34:00,1
2019-06-27 04:35:00,1
2019-06-27 04:38:00,1
2019-06-27 04:42:00,1
2019-06-27 04:44:00,2
2019-06-27 04:45:00,1
2019-06-27 04:46:00,1
2019-06-27 04:51:00,1
2019-06-27 04:52:00,1
2019-06-27 04:56:00,1
