482,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-06-27 02:15:00,1
2019-06-27 02:16:00,44
2019-06-27 02:17:00,32
2019-06-27 02:18:00,33
2019-06-27 02:19:00,35
2019-06-27 02:20:00,33
2019-06-27 02:21:00,34
2019-06-27 02:22:00,9
2019-06-27 03:58:00,28
2019-06-27 04:01:00,4
2019-06-27 04:02:00,2
2019-06-27 04:05:00,1
2019-06-27 04:06:00,3
2019-06-27 04:11:00,4
2019-06-27 04:14:00,4
2019-06-27 04:15:00,8
2019-06-27 04:36:00,4
2019-06-27 04:38:00,4
2019-06-27 04:39:00,4
2019-06-27 04:43:00,6
2019-06-27 04:44:00,11
2019-06-27 04:45:00,22
2019-06-27 04:46:00,45
2019-06-27 04:47:00,46
2019-06-27 04:48:00,46
2019-06-27 04:49:00,18
2019-06-27 09:30:00,1
