1,"select top # p.objid, p.ra, p.dec, s.z as redshift, s.specobjid from photoobj p, specobj s where p.objid=s.bestobjid and (s.specclass = # or s.specclass = #) and s.z BETWEEN # AND #"
2019-10-07 18:15:00,1
