1,"select top # eid,Which_eye_s_affected_by_myopia_short_sight__#  from dbo.Eyesight a      cross apply openjson(Which_eye_s_affected_by_myopia_short_sight__#) j  where j.value is not Null"
2019-10-07 09:51:00,1
