81,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-10-07 18:07:00,1
2019-10-07 18:09:00,1
2019-10-07 18:10:00,1
2019-10-07 18:20:00,1
2019-10-07 18:21:00,1
2019-10-07 18:22:00,1
2019-10-07 18:24:00,1
2019-10-07 18:26:00,1
2019-10-07 18:31:00,1
2019-10-07 18:52:00,1
2019-10-07 18:57:00,1
2019-10-07 19:09:00,1
2019-10-07 19:12:00,1
2019-10-07 19:13:00,1
2019-10-07 19:14:00,1
2019-10-07 19:16:00,1
2019-10-07 19:18:00,1
2019-10-07 19:20:00,1
2019-10-07 19:22:00,1
2019-10-07 19:33:00,1
2019-10-07 19:42:00,1
2019-10-07 19:43:00,1
2019-10-07 19:48:00,1
2019-10-07 19:52:00,1
2019-10-07 19:55:00,1
2019-10-07 19:59:00,1
2019-10-07 20:00:00,1
2019-10-07 20:04:00,1
2019-10-07 20:05:00,1
2019-10-07 20:09:00,1
2019-10-07 20:16:00,1
2019-10-07 20:20:00,1
2019-10-07 20:22:00,1
2019-10-07 20:30:00,1
2019-10-07 20:32:00,1
2019-10-07 20:36:00,1
2019-10-07 20:38:00,1
2019-10-07 20:40:00,1
2019-10-07 20:43:00,1
2019-10-07 20:49:00,1
2019-10-07 20:54:00,1
2019-10-07 20:55:00,1
2019-10-07 20:56:00,1
2019-10-07 20:58:00,1
2019-10-07 21:00:00,1
2019-10-07 21:01:00,1
2019-10-07 21:04:00,1
2019-10-07 21:07:00,1
2019-10-07 21:08:00,1
2019-10-07 21:11:00,1
2019-10-07 21:15:00,1
2019-10-07 21:16:00,1
2019-10-07 21:28:00,1
2019-10-07 21:32:00,1
2019-10-07 21:46:00,1
2019-10-07 21:47:00,1
2019-10-07 21:49:00,1
2019-10-07 21:53:00,1
2019-10-07 21:58:00,1
2019-10-07 22:00:00,1
2019-10-07 22:04:00,1
2019-10-07 22:05:00,1
2019-10-07 22:14:00,1
2019-10-07 22:15:00,1
2019-10-07 22:18:00,1
2019-10-07 22:21:00,1
2019-10-07 22:25:00,1
2019-10-07 22:26:00,1
2019-10-07 22:40:00,1
2019-10-07 22:41:00,1
2019-10-07 22:48:00,1
2019-10-07 23:06:00,1
2019-10-07 23:08:00,1
2019-10-07 23:13:00,1
2019-10-07 23:17:00,1
2019-10-07 23:27:00,1
2019-10-07 23:29:00,1
2019-10-07 23:31:00,1
2019-10-07 23:36:00,1
2019-10-07 23:41:00,1
2019-10-07 23:49:00,1
