69,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-10-07 01:06:00,1
2019-10-07 01:14:00,2
2019-10-07 01:15:00,2
2019-10-07 01:16:00,2
2019-10-07 01:17:00,1
2019-10-07 01:18:00,3
2019-10-07 01:19:00,4
2019-10-07 01:20:00,3
2019-10-07 01:21:00,1
2019-10-07 01:22:00,3
2019-10-07 01:23:00,1
2019-10-07 01:25:00,4
2019-10-07 01:26:00,4
2019-10-07 01:28:00,4
2019-10-07 01:29:00,1
2019-10-07 01:30:00,3
2019-10-07 01:31:00,4
2019-10-07 01:32:00,4
2019-10-07 03:26:00,4
2019-10-07 03:27:00,2
2019-10-07 12:15:00,6
2019-10-07 20:15:00,1
2019-10-07 20:16:00,1
2019-10-07 20:22:00,4
2019-10-07 20:23:00,4
