1,"SELECT P.ObjID, P.ra, P.dec, P.raErr, P.decErr, S.z,    P.modelMag_g, P.modelMag_i, P.modelMagErr_g, P.modelMagErr_i, P.extinction_g, P.extinction_i, P.petroMag_g, P.petroMag_i, P.petroMagErr_g, P.petroMagErr_i,    E.m2l_i, E.m2l_median_i, E.m2l_err_i, E.m2l_min_i, E.m2l_max_i, E.logMass, E.logMass_median, E.logMass_err, E.logMass_min, E.logMass_max,  into mydb.m2l from PhotoObjAll as P, SpecObjAll as S, stellarMassFSPSGranEarlyDust as E  where P.ObjID=S.bestObjID and S.z <=# and S.bestObjID=E.specObjID"
2019-10-07 02:21:00,1
