94,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-07 07:01:00,1
2019-10-07 07:03:00,1
2019-10-07 17:19:00,1
2019-10-07 17:22:00,1
2019-10-07 19:48:00,1
2019-10-07 19:49:00,13
2019-10-07 19:50:00,14
2019-10-07 19:51:00,12
2019-10-07 19:52:00,13
2019-10-07 19:53:00,14
2019-10-07 19:54:00,6
2019-10-07 19:59:00,12
2019-10-07 20:00:00,5
