23,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-10-07 01:01:00,2
2019-10-07 01:16:00,1
2019-10-07 01:24:00,1
2019-10-07 01:40:00,1
2019-10-07 01:48:00,1
2019-10-07 08:45:00,1
2019-10-07 11:40:00,1
2019-10-07 12:00:00,1
2019-10-07 12:03:00,1
2019-10-07 12:23:00,3
2019-10-07 12:30:00,2
2019-10-07 12:31:00,1
2019-10-07 14:14:00,1
2019-10-07 14:16:00,1
2019-10-07 14:23:00,1
2019-10-07 14:24:00,1
2019-10-07 14:25:00,1
2019-10-07 15:00:00,1
2019-10-07 16:00:00,1
