15963,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-10-07 08:28:00,1
2019-10-07 12:50:00,1
2019-10-07 12:51:00,1
2019-10-07 14:41:00,5
2019-10-07 20:06:00,163
2019-10-07 20:07:00,321
2019-10-07 20:08:00,332
2019-10-07 20:09:00,321
2019-10-07 20:10:00,349
2019-10-07 20:11:00,282
2019-10-07 20:12:00,383
2019-10-07 20:13:00,391
2019-10-07 20:14:00,391
2019-10-07 20:15:00,369
2019-10-07 20:16:00,316
2019-10-07 20:17:00,369
2019-10-07 20:18:00,381
2019-10-07 20:19:00,409
2019-10-07 20:20:00,462
2019-10-07 20:21:00,396
2019-10-07 20:22:00,449
2019-10-07 20:23:00,393
2019-10-07 20:24:00,335
2019-10-07 20:25:00,431
2019-10-07 20:26:00,469
2019-10-07 20:27:00,483
2019-10-07 20:28:00,450
2019-10-07 20:29:00,438
2019-10-07 20:30:00,469
2019-10-07 20:31:00,322
2019-10-07 20:32:00,472
2019-10-07 20:33:00,437
2019-10-07 20:34:00,437
2019-10-07 20:35:00,461
2019-10-07 20:36:00,492
2019-10-07 20:37:00,497
2019-10-07 20:38:00,379
2019-10-07 20:39:00,484
2019-10-07 20:40:00,516
2019-10-07 20:41:00,422
2019-10-07 20:42:00,493
2019-10-07 20:43:00,429
2019-10-07 20:44:00,449
2019-10-07 20:45:00,113
