1336,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-10-07 00:02:00,2
2019-10-07 00:04:00,5
2019-10-07 00:08:00,2
2019-10-07 00:13:00,2
2019-10-07 00:14:00,5
2019-10-07 00:18:00,2
2019-10-07 00:23:00,2
2019-10-07 00:24:00,5
2019-10-07 00:28:00,2
2019-10-07 00:33:00,2
2019-10-07 00:34:00,6
2019-10-07 00:38:00,2
2019-10-07 00:43:00,2
2019-10-07 00:44:00,5
2019-10-07 00:48:00,2
2019-10-07 00:53:00,2
2019-10-07 00:54:00,5
2019-10-07 00:58:00,2
2019-10-07 01:03:00,2
2019-10-07 01:04:00,5
2019-10-07 01:08:00,2
2019-10-07 01:13:00,2
2019-10-07 01:14:00,5
2019-10-07 01:18:00,2
2019-10-07 01:23:00,2
2019-10-07 01:24:00,6
2019-10-07 01:28:00,2
2019-10-07 01:33:00,2
2019-10-07 01:34:00,6
2019-10-07 01:38:00,2
2019-10-07 01:43:00,2
2019-10-07 01:44:00,5
2019-10-07 01:48:00,2
2019-10-07 01:53:00,2
2019-10-07 01:54:00,5
2019-10-07 01:58:00,2
2019-10-07 02:03:00,2
2019-10-07 02:04:00,5
2019-10-07 02:08:00,2
2019-10-07 02:13:00,2
2019-10-07 02:14:00,5
2019-10-07 02:18:00,2
2019-10-07 02:23:00,2
2019-10-07 02:24:00,5
2019-10-07 02:28:00,2
2019-10-07 02:33:00,2
2019-10-07 02:34:00,5
2019-10-07 02:38:00,2
2019-10-07 02:43:00,2
2019-10-07 02:44:00,5
2019-10-07 02:48:00,2
2019-10-07 02:53:00,2
2019-10-07 02:54:00,5
2019-10-07 02:58:00,2
2019-10-07 03:03:00,2
2019-10-07 03:04:00,5
2019-10-07 03:08:00,2
2019-10-07 03:13:00,2
2019-10-07 03:14:00,5
2019-10-07 03:18:00,2
2019-10-07 03:23:00,2
