79,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-10-07 00:17:00,2
2019-10-07 00:18:00,2
2019-10-07 00:20:00,1
2019-10-07 00:45:00,3
2019-10-07 02:01:00,1
2019-10-07 02:06:00,1
2019-10-07 03:32:00,1
2019-10-07 03:44:00,1
2019-10-07 05:23:00,1
2019-10-07 06:59:00,1
2019-10-07 08:31:00,5
2019-10-07 08:32:00,2
2019-10-07 08:35:00,1
2019-10-07 08:36:00,4
2019-10-07 08:37:00,1
2019-10-07 08:38:00,1
2019-10-07 08:40:00,1
2019-10-07 08:42:00,2
2019-10-07 08:44:00,1
2019-10-07 08:53:00,1
2019-10-07 09:00:00,1
2019-10-07 09:33:00,3
2019-10-07 09:34:00,2
2019-10-07 09:37:00,1
2019-10-07 10:19:00,1
2019-10-07 10:31:00,1
2019-10-07 10:32:00,1
2019-10-07 10:33:00,1
2019-10-07 11:23:00,1
2019-10-07 12:18:00,1
2019-10-07 12:24:00,1
2019-10-07 12:34:00,1
2019-10-07 12:37:00,1
2019-10-07 12:49:00,1
2019-10-07 12:59:00,2
2019-10-07 13:03:00,1
2019-10-07 13:04:00,1
2019-10-07 13:06:00,1
2019-10-07 13:21:00,1
2019-10-07 14:02:00,1
2019-10-07 14:35:00,1
2019-10-07 14:36:00,1
2019-10-07 14:39:00,2
2019-10-07 15:19:00,2
2019-10-07 18:08:00,1
2019-10-07 18:51:00,1
2019-10-07 20:01:00,1
2019-10-07 20:02:00,1
2019-10-07 20:17:00,1
2019-10-07 20:40:00,1
2019-10-07 23:01:00,1
2019-10-07 23:02:00,1
2019-10-07 23:11:00,1
2019-10-07 23:21:00,1
2019-10-07 23:23:00,1
2019-10-07 23:24:00,1
2019-10-07 23:39:00,1
2019-10-07 23:56:00,3
