36,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-07 02:40:00,1
2019-10-07 02:43:00,1
2019-10-07 06:48:00,1
2019-10-07 06:50:00,1
2019-10-07 06:51:00,1
2019-10-07 06:52:00,1
2019-10-07 06:54:00,2
2019-10-07 06:55:00,2
2019-10-07 06:56:00,1
2019-10-07 06:57:00,1
2019-10-07 06:58:00,2
2019-10-07 06:59:00,1
2019-10-07 07:00:00,1
2019-10-07 07:01:00,1
2019-10-07 07:02:00,1
2019-10-07 08:43:00,1
2019-10-07 08:46:00,1
2019-10-07 09:53:00,1
2019-10-07 11:40:00,1
2019-10-07 11:46:00,1
2019-10-07 13:13:00,1
2019-10-07 13:15:00,1
2019-10-07 13:17:00,1
2019-10-07 13:23:00,1
2019-10-07 14:09:00,2
2019-10-07 16:12:00,1
2019-10-07 18:06:00,1
2019-10-07 18:44:00,1
2019-10-07 19:38:00,1
2019-10-07 19:43:00,1
2019-10-07 20:45:00,1
2019-10-07 20:57:00,1
