90,select distinct parent from DBViewCols where viewname=&&&
2019-10-07 03:44:00,1
2019-10-07 07:34:00,1
2019-10-07 07:54:00,1
2019-10-07 08:36:00,1
2019-10-07 08:37:00,1
2019-10-07 08:38:00,1
2019-10-07 08:42:00,2
2019-10-07 09:33:00,3
2019-10-07 09:34:00,2
2019-10-07 09:47:00,1
2019-10-07 10:19:00,1
2019-10-07 11:11:00,2
2019-10-07 11:12:00,1
2019-10-07 11:38:00,3
2019-10-07 11:39:00,2
2019-10-07 11:40:00,2
2019-10-07 11:41:00,1
2019-10-07 11:42:00,1
2019-10-07 11:43:00,1
2019-10-07 11:44:00,1
2019-10-07 11:48:00,1
2019-10-07 11:58:00,1
2019-10-07 12:04:00,2
2019-10-07 12:05:00,1
2019-10-07 12:33:00,1
2019-10-07 13:04:00,1
2019-10-07 16:12:00,1
2019-10-07 17:47:00,3
2019-10-07 17:48:00,6
2019-10-07 17:49:00,5
2019-10-07 17:50:00,6
2019-10-07 17:51:00,6
2019-10-07 17:52:00,4
2019-10-07 17:53:00,6
2019-10-07 17:54:00,4
2019-10-07 17:55:00,4
2019-10-07 17:56:00,5
2019-10-07 20:47:00,1
2019-10-07 21:13:00,1
2019-10-07 23:23:00,1
2019-10-07 23:39:00,1
