2,"SELECT p.objId,p.ra,p.dec,     p.u, p.g, p.r , p.i,      s.z, modelFlux_u, modelFlux_g, modelFlux_r, modelFlux_i FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.z<#"
2019-12-04 08:25:00,2
