1,"SELECT P.ObjID,P.ra,P.dec,P.type,P.cModelMag_g,P.cModelMag_r into mydb.etc_cl_# From  PhotoObjAll P, mydb.etc_cl x    WHERE   x.name= P.ObjID"
2019-12-04 04:24:00,1
