1353,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-12-04 00:02:00,3
2019-12-04 00:04:00,3
2019-12-04 00:06:00,1
2019-12-04 00:08:00,2
2019-12-04 00:12:00,3
2019-12-04 00:14:00,3
2019-12-04 00:16:00,1
2019-12-04 00:18:00,2
2019-12-04 00:22:00,3
2019-12-04 00:24:00,3
2019-12-04 00:26:00,1
2019-12-04 00:28:00,2
2019-12-04 00:32:00,3
2019-12-04 00:34:00,3
2019-12-04 00:36:00,1
2019-12-04 00:38:00,2
2019-12-04 00:42:00,3
2019-12-04 00:44:00,3
2019-12-04 00:46:00,1
2019-12-04 00:48:00,2
2019-12-04 00:52:00,3
2019-12-04 00:54:00,3
2019-12-04 00:56:00,1
2019-12-04 00:58:00,2
2019-12-04 01:02:00,3
2019-12-04 01:04:00,3
2019-12-04 01:06:00,1
2019-12-04 01:08:00,2
2019-12-04 01:12:00,3
2019-12-04 01:14:00,3
2019-12-04 01:16:00,1
2019-12-04 01:18:00,2
2019-12-04 01:22:00,3
2019-12-04 01:24:00,3
2019-12-04 01:26:00,1
2019-12-04 01:28:00,2
2019-12-04 01:32:00,3
2019-12-04 01:34:00,3
2019-12-04 01:36:00,1
2019-12-04 01:38:00,2
2019-12-04 01:42:00,3
2019-12-04 01:44:00,3
2019-12-04 01:46:00,1
2019-12-04 01:48:00,2
2019-12-04 01:52:00,3
2019-12-04 01:54:00,3
2019-12-04 01:56:00,1
2019-12-04 01:58:00,2
2019-12-04 02:02:00,3
2019-12-04 02:04:00,4
2019-12-04 02:06:00,1
2019-12-04 02:08:00,2
2019-12-04 02:12:00,3
2019-12-04 02:14:00,3
2019-12-04 02:16:00,1
2019-12-04 02:18:00,2
2019-12-04 02:22:00,3
2019-12-04 02:24:00,3
2019-12-04 02:26:00,1
2019-12-04 02:28:00,2
2019-12-04 02:32:00,3
2019-12-04 02:34:00,3
2019-12-04 02:36:00,1
2019-12-04 02:38:00,2
2019-12-04 02:42:00,3
2019-12-04 02:45:00,3
2019-12-04 02:46:00,1
2019-12-04 02:48:00,2
2019-12-04 02:52:00,3
2019-12-04 02:55:00,3
2019-12-04 02:56:00,1
2019-12-04 02:58:00,2
2019-12-04 03:02:00,3
2019-12-04 03:05:00,3
2019-12-04 03:06:00,1
2019-12-04 03:08:00,2
2019-12-04 03:12:00,3
2019-12-04 03:15:00,3
2019-12-04 03:16:00,1
2019-12-04 03:18:00,2
2019-12-04 03:22:00,3
2019-12-04 03:25:00,3
2019-12-04 03:26:00,1
2019-12-04 03:28:00,2
2019-12-04 03:32:00,3
2019-12-04 03:35:00,3
2019-12-04 03:36:00,1
2019-12-04 03:38:00,2
2019-12-04 03:42:00,3
2019-12-04 03:45:00,3
2019-12-04 03:46:00,1
2019-12-04 03:48:00,2
2019-12-04 03:52:00,3
2019-12-04 03:55:00,3
2019-12-04 03:56:00,1
2019-12-04 03:58:00,2
2019-12-04 04:02:00,3
2019-12-04 04:05:00,3
2019-12-04 04:06:00,1
2019-12-04 04:08:00,2
2019-12-04 04:10:00,1
2019-12-04 04:12:00,3
2019-12-04 04:15:00,3
2019-12-04 04:16:00,1
2019-12-04 04:18:00,3
2019-12-04 04:22:00,3
2019-12-04 04:25:00,3
2019-12-04 04:26:00,1
2019-12-04 04:28:00,2
2019-12-04 04:32:00,4
2019-12-04 04:35:00,3
2019-12-04 04:36:00,1
2019-12-04 04:38:00,2
2019-12-04 04:42:00,4
2019-12-04 04:45:00,3
2019-12-04 04:46:00,1
2019-12-04 04:48:00,2
2019-12-04 04:52:00,3
2019-12-04 04:55:00,3
2019-12-04 04:56:00,1
2019-12-04 04:58:00,1
2019-12-04 04:59:00,1
2019-12-04 05:02:00,3
2019-12-04 05:05:00,3
2019-12-04 05:06:00,1
2019-12-04 05:08:00,1
2019-12-04 05:09:00,1
2019-12-04 05:12:00,3
2019-12-04 05:15:00,3
2019-12-04 05:16:00,1
2019-12-04 05:18:00,1
2019-12-04 05:19:00,1
2019-12-04 05:22:00,3
2019-12-04 05:25:00,3
2019-12-04 05:26:00,1
2019-12-04 05:28:00,1
2019-12-04 05:29:00,1
2019-12-04 05:32:00,3
2019-12-04 05:35:00,3
2019-12-04 05:36:00,1
2019-12-04 05:38:00,1
2019-12-04 05:39:00,1
2019-12-04 05:42:00,3
2019-12-04 05:45:00,3
2019-12-04 05:46:00,1
2019-12-04 05:48:00,1
2019-12-04 05:49:00,1
2019-12-04 05:52:00,3
2019-12-04 05:55:00,3
2019-12-04 05:56:00,1
2019-12-04 05:58:00,1
2019-12-04 05:59:00,1
2019-12-04 06:02:00,3
2019-12-04 06:05:00,3
2019-12-04 06:06:00,1
2019-12-04 06:08:00,1
2019-12-04 06:09:00,1
2019-12-04 06:12:00,3
2019-12-04 06:15:00,3
2019-12-04 06:16:00,1
2019-12-04 06:18:00,1
2019-12-04 06:19:00,1
2019-12-04 06:22:00,3
2019-12-04 06:25:00,3
2019-12-04 06:26:00,1
2019-12-04 06:28:00,1
2019-12-04 06:29:00,1
2019-12-04 06:32:00,3
2019-12-04 06:35:00,3
2019-12-04 06:36:00,1
2019-12-04 06:38:00,1
2019-12-04 06:39:00,1
2019-12-04 06:42:00,3
2019-12-04 06:45:00,3
2019-12-04 06:46:00,1
2019-12-04 06:48:00,1
2019-12-04 06:49:00,1
2019-12-04 06:52:00,3
2019-12-04 06:55:00,3
2019-12-04 06:56:00,1
2019-12-04 06:58:00,1
2019-12-04 06:59:00,1
2019-12-04 07:02:00,3
2019-12-04 07:05:00,3
2019-12-04 07:06:00,1
2019-12-04 07:08:00,1
2019-12-04 07:09:00,1
2019-12-04 07:12:00,3
2019-12-04 07:15:00,3
2019-12-04 07:16:00,1
2019-12-04 07:18:00,1
2019-12-04 07:19:00,1
2019-12-04 07:22:00,3
2019-12-04 07:25:00,3
2019-12-04 07:26:00,1
2019-12-04 07:28:00,1
2019-12-04 07:29:00,1
2019-12-04 07:32:00,3
2019-12-04 07:35:00,3
2019-12-04 07:36:00,1
