2,"SELECT top #     p.objID, p.ra, p.dec, p.g, p.r, p.i FROM photoObj p JOIN dbo.fGetNearbyObjEq(#,#,#) n ON n.objID = p.objID WHERE   p.type = #"
2019-12-04 14:51:00,2
