10,"select ra,dec from specObj where ra BETWEEN # and # AND dec BETWEEN # and #"
2019-12-04 08:17:00,1
2019-12-04 11:04:00,1
2019-12-04 13:11:00,2
2019-12-04 13:12:00,1
2019-12-04 13:56:00,1
2019-12-04 14:55:00,1
2019-12-04 14:57:00,1
2019-12-04 21:09:00,2
