59,select distinct parent from DBViewCols where viewname=&&&
2019-12-04 01:08:00,1
2019-12-04 01:48:00,1
2019-12-04 02:16:00,3
2019-12-04 02:38:00,2
2019-12-04 03:09:00,1
2019-12-04 06:02:00,1
2019-12-04 06:06:00,1
2019-12-04 06:23:00,1
2019-12-04 06:25:00,2
2019-12-04 06:27:00,1
2019-12-04 06:31:00,1
2019-12-04 06:38:00,2
2019-12-04 06:39:00,2
2019-12-04 06:43:00,1
2019-12-04 07:00:00,1
2019-12-04 07:01:00,1
2019-12-04 07:02:00,3
2019-12-04 07:05:00,2
2019-12-04 07:07:00,1
2019-12-04 07:08:00,1
2019-12-04 07:11:00,2
2019-12-04 08:09:00,1
2019-12-04 08:38:00,1
2019-12-04 11:03:00,1
2019-12-04 11:05:00,1
2019-12-04 11:07:00,2
2019-12-04 11:40:00,1
2019-12-04 11:56:00,1
2019-12-04 13:18:00,1
2019-12-04 13:29:00,1
2019-12-04 13:38:00,1
2019-12-04 13:44:00,1
2019-12-04 14:27:00,1
2019-12-04 14:57:00,1
2019-12-04 15:30:00,3
2019-12-04 19:04:00,1
2019-12-04 19:15:00,1
2019-12-04 19:29:00,2
2019-12-04 19:30:00,1
2019-12-04 21:29:00,1
2019-12-04 21:43:00,1
2019-12-04 21:44:00,1
2019-12-04 21:53:00,2
2019-12-04 23:31:00,1
