1,"select a.lgm_tot_p5#, a.sfr_tot_p5#, a.specsfr_tot_p5#, b.ra, b.dec,  from galSpecExtra a join galSpecInfo b on a.specObjUID = b.specObjID"
2019-12-04 20:32:00,1
