143,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-12-04 00:04:00,9
2019-12-04 00:18:00,9
2019-12-04 00:46:00,1
2019-12-04 01:45:00,1
2019-12-04 02:33:00,9
2019-12-04 02:35:00,9
2019-12-04 02:36:00,6
2019-12-04 02:37:00,3
2019-12-04 02:40:00,8
2019-12-04 02:41:00,1
2019-12-04 02:42:00,9
2019-12-04 02:44:00,9
2019-12-04 02:47:00,1
2019-12-04 03:45:00,1
2019-12-04 04:15:00,9
2019-12-04 04:46:00,1
2019-12-04 05:37:00,3
2019-12-04 05:38:00,6
2019-12-04 05:47:00,1
2019-12-04 06:45:00,1
2019-12-04 07:04:00,9
2019-12-04 07:45:00,1
2019-12-04 07:50:00,9
2019-12-04 08:45:00,1
2019-12-04 09:45:00,1
2019-12-04 10:45:00,1
2019-12-04 11:45:00,1
2019-12-04 12:45:00,1
2019-12-04 12:48:00,1
2019-12-04 13:45:00,1
2019-12-04 14:46:00,1
2019-12-04 15:44:00,3
2019-12-04 15:45:00,7
2019-12-04 16:46:00,1
2019-12-04 17:45:00,1
2019-12-04 18:35:00,1
2019-12-04 18:36:00,3
2019-12-04 18:37:00,1
2019-12-04 18:38:00,1
2019-12-04 18:46:00,1
