1,"SELECT TOP # p.run,p.rerun,p.camCol,p.field,p.obj from photoobj AS p  JOIN dbo.fGetNearbyObjEq(#,#,#) AS b ON b.objID = P.objID"
2019-12-04 21:44:00,1
