44,select * from SpecLine where specObjId=#
2019-10-29 03:43:00,1
2019-10-29 11:34:00,1
2019-10-29 12:20:00,1
2019-10-29 14:46:00,1
2019-10-29 15:30:00,1
2019-10-29 15:45:00,1
2019-10-29 15:51:00,1
2019-10-29 16:43:00,1
2019-10-29 17:14:00,1
2019-10-29 17:27:00,1
2019-10-29 17:41:00,1
2019-10-29 19:27:00,1
2019-10-29 19:37:00,1
2019-10-29 19:44:00,1
2019-10-29 19:49:00,3
2019-10-29 19:53:00,1
2019-10-29 20:00:00,1
2019-10-29 20:04:00,3
2019-10-29 20:07:00,1
2019-10-29 20:09:00,2
2019-10-29 20:11:00,1
2019-10-29 20:16:00,1
2019-10-29 20:18:00,1
2019-10-29 20:31:00,1
2019-10-29 20:42:00,3
2019-10-29 20:59:00,1
2019-10-29 21:24:00,1
2019-10-29 21:27:00,1
2019-10-29 21:40:00,2
2019-10-29 21:42:00,1
2019-10-29 21:45:00,1
2019-10-29 21:47:00,1
2019-10-29 21:51:00,1
2019-10-29 22:16:00,1
2019-10-29 22:17:00,2
