535,select * from fDocFunctionParams(&&&)
2019-10-29 00:36:00,3
2019-10-29 01:39:00,1
2019-10-29 02:52:00,1
2019-10-29 02:56:00,3
2019-10-29 03:49:00,3
2019-10-29 04:22:00,2
2019-10-29 06:30:00,2
2019-10-29 07:22:00,2
2019-10-29 07:30:00,4
2019-10-29 11:00:00,1
2019-10-29 11:16:00,32
2019-10-29 11:17:00,55
2019-10-29 11:18:00,34
2019-10-29 11:19:00,53
2019-10-29 11:20:00,44
2019-10-29 11:21:00,59
2019-10-29 11:22:00,26
2019-10-29 11:23:00,49
2019-10-29 11:24:00,33
2019-10-29 11:25:00,40
2019-10-29 11:41:00,1
2019-10-29 12:02:00,3
2019-10-29 13:15:00,3
2019-10-29 13:22:00,1
2019-10-29 13:46:00,2
2019-10-29 15:42:00,4
2019-10-29 15:48:00,1
2019-10-29 16:19:00,2
2019-10-29 17:01:00,2
2019-10-29 17:06:00,1
2019-10-29 17:42:00,1
2019-10-29 17:45:00,1
2019-10-29 18:24:00,1
2019-10-29 18:49:00,2
2019-10-29 18:50:00,2
2019-10-29 19:23:00,1
2019-10-29 19:58:00,1
2019-10-29 20:31:00,1
2019-10-29 20:50:00,5
2019-10-29 20:51:00,9
2019-10-29 20:52:00,10
2019-10-29 20:53:00,12
2019-10-29 20:54:00,5
2019-10-29 20:55:00,4
2019-10-29 20:59:00,5
2019-10-29 21:11:00,1
2019-10-29 21:39:00,3
2019-10-29 21:46:00,1
2019-10-29 23:21:00,2
2019-10-29 23:30:00,1
