204,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-29 00:51:00,1
2019-10-29 00:53:00,1
2019-10-29 01:40:00,1
2019-10-29 01:44:00,1
2019-10-29 01:50:00,1
2019-10-29 01:56:00,1
2019-10-29 01:57:00,1
2019-10-29 01:58:00,1
2019-10-29 15:55:00,1
2019-10-29 16:05:00,1
2019-10-29 16:44:00,1
2019-10-29 16:46:00,1
2019-10-29 16:48:00,1
2019-10-29 16:50:00,2
2019-10-29 16:51:00,1
2019-10-29 16:52:00,1
2019-10-29 16:53:00,1
2019-10-29 16:54:00,1
2019-10-29 16:56:00,2
2019-10-29 16:57:00,1
2019-10-29 21:50:00,4
2019-10-29 21:51:00,14
2019-10-29 21:52:00,11
2019-10-29 21:54:00,3
2019-10-29 21:55:00,19
2019-10-29 21:56:00,17
2019-10-29 21:57:00,15
2019-10-29 21:58:00,18
2019-10-29 21:59:00,18
2019-10-29 22:00:00,15
2019-10-29 22:01:00,14
2019-10-29 22:02:00,17
2019-10-29 22:03:00,2
2019-10-29 22:05:00,1
2019-10-29 22:06:00,14
