1,"SELECT TOP # G.objID, GN.distance, PZ.z, S.z FROM Galaxy as G JOIN dbo.fGetNearbyObjEq(#, #, #) AS GN ON G.objID = GN.objID JOIN Photoz AS PZ ON PZ.objID = GN.objID JOIN galSpecInfo AS S ON PZ.objID = S.specObjID ORDER BY distance"
2019-10-29 04:38:00,1
