43,select * from Frame where fieldId=#
2019-10-29 00:39:00,1
2019-10-29 05:15:00,1
2019-10-29 06:42:00,1
2019-10-29 08:05:00,1
2019-10-29 08:06:00,2
2019-10-29 08:14:00,1
2019-10-29 08:47:00,1
2019-10-29 09:25:00,1
2019-10-29 10:45:00,1
2019-10-29 11:33:00,1
2019-10-29 14:19:00,1
2019-10-29 14:23:00,1
2019-10-29 15:05:00,1
2019-10-29 15:18:00,1
2019-10-29 15:21:00,2
2019-10-29 15:53:00,1
2019-10-29 17:24:00,1
2019-10-29 20:20:00,1
2019-10-29 21:07:00,1
2019-10-29 21:33:00,19
2019-10-29 21:39:00,1
2019-10-29 23:15:00,1
2019-10-29 23:32:00,1
