1,"SELECT u.id, u.plate, u.mjd, u.fiberid, s.specObjID, s.ra, s.dec, s.z into mydb.sample_lt1 from MYDB.samplelt1 AS u       JOIN SpecObjAll s ON (s.plate=u.plate AND s.mjd=u.mjd AND s.fiberID=u.fiberid)"
2019-10-29 02:56:00,1
