1,"SELECT TOP # G.objID, GN.distance FROM Galaxy as G JOIN dbo.fGetNearbyObjEq(#d5#m5#s, #d0#m0#s, #) AS GN ON G.objID = GN.objID ORDER BY distance"
2019-10-29 04:09:00,1
