1,"SELECT s.ra, s.dec, s.z into mydb.samplegt1 from MYDB.samplegt1 AS u       JOIN SpecObjAll s ON (s.plate=u.plate AND s.mjd=u.mjd AND s.fiberID=u.fiberid)"
2019-10-29 02:15:00,1
