1,"SELECT sp.objid,sp.ra,sp.dec, sp.class, sp.z as redshift, m.k FROM SpecPhoto AS sp JOIN apogeeOBJECT AS m ON sp.dec = m.dec WHERE sp.z ># AND sp.z < # AND sp.class = GALAXY&&&"
2019-10-29 00:07:00,1
