19305,"SELECT ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z,Err_u,Err_g,Err_r,Err_i,Err_z,flags_r,run   FROM Galaxy   WHERE   ra BETWEEN # and # AND dec BETWEEN # and #"
2019-10-29 15:15:00,7
2019-10-29 15:16:00,3
2019-10-29 15:17:00,3
2019-10-29 15:18:00,5
2019-10-29 15:19:00,3
2019-10-29 15:20:00,7
2019-10-29 15:21:00,6
2019-10-29 15:22:00,1
2019-10-29 15:23:00,8
2019-10-29 15:24:00,2
2019-10-29 15:25:00,3
2019-10-29 15:26:00,15
2019-10-29 15:27:00,21
2019-10-29 15:28:00,13
2019-10-29 15:29:00,18
2019-10-29 15:30:00,7
2019-10-29 15:31:00,18
2019-10-29 15:32:00,15
2019-10-29 15:33:00,8
2019-10-29 15:34:00,13
2019-10-29 15:35:00,15
2019-10-29 15:36:00,14
2019-10-29 15:37:00,9
2019-10-29 15:38:00,12
2019-10-29 15:39:00,13
2019-10-29 15:40:00,7
2019-10-29 15:41:00,15
2019-10-29 15:42:00,11
2019-10-29 15:43:00,13
2019-10-29 15:44:00,12
2019-10-29 15:45:00,9
2019-10-29 15:46:00,11
2019-10-29 15:47:00,12
2019-10-29 15:48:00,10
2019-10-29 15:49:00,9
2019-10-29 15:50:00,12
2019-10-29 15:51:00,12
2019-10-29 15:52:00,13
2019-10-29 15:53:00,11
2019-10-29 15:54:00,11
2019-10-29 15:55:00,20
2019-10-29 15:56:00,9
2019-10-29 15:57:00,14
2019-10-29 15:58:00,1
2019-10-29 15:59:00,7
2019-10-29 16:00:00,4
2019-10-29 16:01:00,9
2019-10-29 16:02:00,4
2019-10-29 16:03:00,8
2019-10-29 16:04:00,2
2019-10-29 16:05:00,9
2019-10-29 16:06:00,5
2019-10-29 16:07:00,16
2019-10-29 16:08:00,29
2019-10-29 16:09:00,20
2019-10-29 16:10:00,15
2019-10-29 16:11:00,17
2019-10-29 16:12:00,9
2019-10-29 16:13:00,42
2019-10-29 16:14:00,43
2019-10-29 16:15:00,35
2019-10-29 16:16:00,37
2019-10-29 16:17:00,31
2019-10-29 16:18:00,25
2019-10-29 16:19:00,32
2019-10-29 16:20:00,51
2019-10-29 16:21:00,42
2019-10-29 16:22:00,54
2019-10-29 16:23:00,39
2019-10-29 16:24:00,31
2019-10-29 16:25:00,40
2019-10-29 16:26:00,38
2019-10-29 16:27:00,36
2019-10-29 16:28:00,42
2019-10-29 16:29:00,26
2019-10-29 16:30:00,28
2019-10-29 16:31:00,35
2019-10-29 16:32:00,42
2019-10-29 16:33:00,46
2019-10-29 16:34:00,27
2019-10-29 16:35:00,24
2019-10-29 16:36:00,24
2019-10-29 16:37:00,31
2019-10-29 16:38:00,33
2019-10-29 16:39:00,21
2019-10-29 16:40:00,25
2019-10-29 16:41:00,21
2019-10-29 16:42:00,30
2019-10-29 16:43:00,35
2019-10-29 16:44:00,29
2019-10-29 16:45:00,34
2019-10-29 16:46:00,43
2019-10-29 16:47:00,28
2019-10-29 16:48:00,37
2019-10-29 16:49:00,30
2019-10-29 16:50:00,40
2019-10-29 16:51:00,28
2019-10-29 16:52:00,39
2019-10-29 16:53:00,41
2019-10-29 16:54:00,39
2019-10-29 16:55:00,44
2019-10-29 16:56:00,34
2019-10-29 16:57:00,36
2019-10-29 16:58:00,31
2019-10-29 16:59:00,43
2019-10-29 17:00:00,34
2019-10-29 17:01:00,28
2019-10-29 17:02:00,30
2019-10-29 17:03:00,23
2019-10-29 17:04:00,47
2019-10-29 17:05:00,28
2019-10-29 17:06:00,35
2019-10-29 17:07:00,33
2019-10-29 17:08:00,33
2019-10-29 17:09:00,41
2019-10-29 17:10:00,29
2019-10-29 17:11:00,31
2019-10-29 17:12:00,29
2019-10-29 17:13:00,41
2019-10-29 17:14:00,42
2019-10-29 17:15:00,36
2019-10-29 17:16:00,39
2019-10-29 17:17:00,28
2019-10-29 17:18:00,24
2019-10-29 17:19:00,28
2019-10-29 17:20:00,31
2019-10-29 17:21:00,30
2019-10-29 17:22:00,26
2019-10-29 17:23:00,36
2019-10-29 17:24:00,36
2019-10-29 17:25:00,29
2019-10-29 17:26:00,31
2019-10-29 17:27:00,37
2019-10-29 17:28:00,38
2019-10-29 17:29:00,34
2019-10-29 17:30:00,33
2019-10-29 17:31:00,35
2019-10-29 17:32:00,37
2019-10-29 17:33:00,34
2019-10-29 17:34:00,30
2019-10-29 17:35:00,28
2019-10-29 17:36:00,40
2019-10-29 17:37:00,34
2019-10-29 17:38:00,29
2019-10-29 17:39:00,41
2019-10-29 17:40:00,34
2019-10-29 17:41:00,28
2019-10-29 17:42:00,45
2019-10-29 17:43:00,32
2019-10-29 17:44:00,38
2019-10-29 17:45:00,39
2019-10-29 17:46:00,30
2019-10-29 17:47:00,46
2019-10-29 17:48:00,48
2019-10-29 17:49:00,51
2019-10-29 17:50:00,48
2019-10-29 17:51:00,54
2019-10-29 17:52:00,60
2019-10-29 17:53:00,46
2019-10-29 17:54:00,45
2019-10-29 17:55:00,72
2019-10-29 17:56:00,67
2019-10-29 17:57:00,55
2019-10-29 17:58:00,57
2019-10-29 17:59:00,50
2019-10-29 18:00:00,69
2019-10-29 18:01:00,74
2019-10-29 18:02:00,64
2019-10-29 18:03:00,71
2019-10-29 18:04:00,96
2019-10-29 18:05:00,75
2019-10-29 18:06:00,77
2019-10-29 18:07:00,69
2019-10-29 18:08:00,89
2019-10-29 18:09:00,92
2019-10-29 18:10:00,78
2019-10-29 18:11:00,107
2019-10-29 18:12:00,105
2019-10-29 18:13:00,101
2019-10-29 18:14:00,120
2019-10-29 18:15:00,100
2019-10-29 18:16:00,97
2019-10-29 18:17:00,87
2019-10-29 18:18:00,90
2019-10-29 18:19:00,83
2019-10-29 18:20:00,80
2019-10-29 18:21:00,74
2019-10-29 18:22:00,48
2019-10-29 18:23:00,56
2019-10-29 18:24:00,44
2019-10-29 18:25:00,70
2019-10-29 18:26:00,60
2019-10-29 18:27:00,62
2019-10-29 18:28:00,38
2019-10-29 18:29:00,32
2019-10-29 18:30:00,28
2019-10-29 18:31:00,24
2019-10-29 18:32:00,18
2019-10-29 18:33:00,18
2019-10-29 18:34:00,21
2019-10-29 18:35:00,16
2019-10-29 18:36:00,21
2019-10-29 18:37:00,15
2019-10-29 18:38:00,19
2019-10-29 18:39:00,19
2019-10-29 18:40:00,18
2019-10-29 18:41:00,21
2019-10-29 18:42:00,20
2019-10-29 18:43:00,23
2019-10-29 18:44:00,18
2019-10-29 18:45:00,17
2019-10-29 18:46:00,17
2019-10-29 18:47:00,19
2019-10-29 18:48:00,18
2019-10-29 18:49:00,18
2019-10-29 18:50:00,20
2019-10-29 18:51:00,20
2019-10-29 18:52:00,16
2019-10-29 18:53:00,19
2019-10-29 18:54:00,16
2019-10-29 18:55:00,17
2019-10-29 18:56:00,20
2019-10-29 18:57:00,16
2019-10-29 18:58:00,16
2019-10-29 18:59:00,20
2019-10-29 19:00:00,16
2019-10-29 19:01:00,18
2019-10-29 19:02:00,19
2019-10-29 19:03:00,18
2019-10-29 19:04:00,22
2019-10-29 19:05:00,17
2019-10-29 19:06:00,15
2019-10-29 19:07:00,18
2019-10-29 19:08:00,20
2019-10-29 19:09:00,20
2019-10-29 19:10:00,14
2019-10-29 19:11:00,18
2019-10-29 19:12:00,22
2019-10-29 19:13:00,22
2019-10-29 19:14:00,19
2019-10-29 19:15:00,21
2019-10-29 19:16:00,16
2019-10-29 19:17:00,18
2019-10-29 19:18:00,16
2019-10-29 19:19:00,17
2019-10-29 19:20:00,15
2019-10-29 19:21:00,19
2019-10-29 19:22:00,17
2019-10-29 19:23:00,19
2019-10-29 19:24:00,17
2019-10-29 19:25:00,18
2019-10-29 19:26:00,20
2019-10-29 19:27:00,15
2019-10-29 19:28:00,20
2019-10-29 19:29:00,16
2019-10-29 19:30:00,19
2019-10-29 19:31:00,14
2019-10-29 19:32:00,16
2019-10-29 19:33:00,18
2019-10-29 19:34:00,18
2019-10-29 19:35:00,21
2019-10-29 19:36:00,16
2019-10-29 19:37:00,21
2019-10-29 19:38:00,19
2019-10-29 19:39:00,20
2019-10-29 19:40:00,17
2019-10-29 19:41:00,16
2019-10-29 19:42:00,18
2019-10-29 19:43:00,15
2019-10-29 19:44:00,15
2019-10-29 19:45:00,16
2019-10-29 19:46:00,19
2019-10-29 19:47:00,21
2019-10-29 19:48:00,19
2019-10-29 19:49:00,15
2019-10-29 19:50:00,16
2019-10-29 19:51:00,19
2019-10-29 19:52:00,17
2019-10-29 19:53:00,18
2019-10-29 19:54:00,16
2019-10-29 19:55:00,18
2019-10-29 19:56:00,19
2019-10-29 19:57:00,9
2019-10-29 19:58:00,18
2019-10-29 19:59:00,14
2019-10-29 20:00:00,5
2019-10-29 20:01:00,8
2019-10-29 20:02:00,14
2019-10-29 20:03:00,4
2019-10-29 20:04:00,9
2019-10-29 20:05:00,14
2019-10-29 20:06:00,4
2019-10-29 20:07:00,11
2019-10-29 20:08:00,7
2019-10-29 20:09:00,10
2019-10-29 20:10:00,12
2019-10-29 20:11:00,8
2019-10-29 20:12:00,6
2019-10-29 20:13:00,13
2019-10-29 20:14:00,18
2019-10-29 20:15:00,17
2019-10-29 20:16:00,17
2019-10-29 20:17:00,9
2019-10-29 20:18:00,16
2019-10-29 20:19:00,17
2019-10-29 20:20:00,20
2019-10-29 20:21:00,35
2019-10-29 20:22:00,18
2019-10-29 20:23:00,19
2019-10-29 20:24:00,22
2019-10-29 20:25:00,32
2019-10-29 20:26:00,21
2019-10-29 20:27:00,23
2019-10-29 20:28:00,26
2019-10-29 20:29:00,21
2019-10-29 20:30:00,24
2019-10-29 20:31:00,37
2019-10-29 20:32:00,29
2019-10-29 20:33:00,62
2019-10-29 20:34:00,50
2019-10-29 20:35:00,26
2019-10-29 20:36:00,49
2019-10-29 20:37:00,53
2019-10-29 20:38:00,43
2019-10-29 20:39:00,55
2019-10-29 20:40:00,47
2019-10-29 20:41:00,23
2019-10-29 20:42:00,20
2019-10-29 20:43:00,47
2019-10-29 20:44:00,29
2019-10-29 20:45:00,38
2019-10-29 20:46:00,48
2019-10-29 20:47:00,27
2019-10-29 20:48:00,31
2019-10-29 20:49:00,37
2019-10-29 20:50:00,20
2019-10-29 20:51:00,47
2019-10-29 20:52:00,68
2019-10-29 20:53:00,20
2019-10-29 20:54:00,34
2019-10-29 20:55:00,86
2019-10-29 20:56:00,35
2019-10-29 20:57:00,41
2019-10-29 20:58:00,63
2019-10-29 20:59:00,25
2019-10-29 21:00:00,20
2019-10-29 21:01:00,19
2019-10-29 21:02:00,22
2019-10-29 21:03:00,19
2019-10-29 21:04:00,30
2019-10-29 21:05:00,17
2019-10-29 21:06:00,15
2019-10-29 21:07:00,25
2019-10-29 21:08:00,18
2019-10-29 21:09:00,22
2019-10-29 21:10:00,47
2019-10-29 21:11:00,39
2019-10-29 21:12:00,53
2019-10-29 21:13:00,36
2019-10-29 21:14:00,44
2019-10-29 21:15:00,47
2019-10-29 21:16:00,34
2019-10-29 21:17:00,49
2019-10-29 21:18:00,33
2019-10-29 21:19:00,47
2019-10-29 21:20:00,45
2019-10-29 21:21:00,45
2019-10-29 21:22:00,36
2019-10-29 21:23:00,44
2019-10-29 21:24:00,45
2019-10-29 21:25:00,36
2019-10-29 21:26:00,42
2019-10-29 21:27:00,41
2019-10-29 21:28:00,31
2019-10-29 21:29:00,28
2019-10-29 21:30:00,29
2019-10-29 21:31:00,37
2019-10-29 21:32:00,41
2019-10-29 21:33:00,32
2019-10-29 21:34:00,39
2019-10-29 21:35:00,47
2019-10-29 21:36:00,38
2019-10-29 21:37:00,36
2019-10-29 21:38:00,34
2019-10-29 21:39:00,39
2019-10-29 21:40:00,43
2019-10-29 21:41:00,40
2019-10-29 21:42:00,36
2019-10-29 21:43:00,40
2019-10-29 21:44:00,34
2019-10-29 21:45:00,46
2019-10-29 21:46:00,33
2019-10-29 21:47:00,30
2019-10-29 21:48:00,38
2019-10-29 21:49:00,39
2019-10-29 21:50:00,31
2019-10-29 21:51:00,39
2019-10-29 21:52:00,33
2019-10-29 21:53:00,35
2019-10-29 21:54:00,28
2019-10-29 21:55:00,37
2019-10-29 21:56:00,40
2019-10-29 21:57:00,32
2019-10-29 21:58:00,39
2019-10-29 21:59:00,31
2019-10-29 22:00:00,37
2019-10-29 22:01:00,34
2019-10-29 22:02:00,27
2019-10-29 22:03:00,27
2019-10-29 22:04:00,32
2019-10-29 22:05:00,33
2019-10-29 22:06:00,40
2019-10-29 22:07:00,29
2019-10-29 22:08:00,39
2019-10-29 22:09:00,33
2019-10-29 22:10:00,35
2019-10-29 22:11:00,33
2019-10-29 22:12:00,29
2019-10-29 22:13:00,27
2019-10-29 22:14:00,41
2019-10-29 22:15:00,33
2019-10-29 22:16:00,38
2019-10-29 22:17:00,26
2019-10-29 22:18:00,31
2019-10-29 22:19:00,39
2019-10-29 22:20:00,34
2019-10-29 22:21:00,47
2019-10-29 22:22:00,50
2019-10-29 22:23:00,52
2019-10-29 22:24:00,42
2019-10-29 22:25:00,37
2019-10-29 22:26:00,65
2019-10-29 22:27:00,56
2019-10-29 22:28:00,54
2019-10-29 22:29:00,43
2019-10-29 22:30:00,59
2019-10-29 22:31:00,78
2019-10-29 22:32:00,75
2019-10-29 22:33:00,72
2019-10-29 22:34:00,61
2019-10-29 22:35:00,86
2019-10-29 22:36:00,99
2019-10-29 22:37:00,87
2019-10-29 22:38:00,98
2019-10-29 22:39:00,93
2019-10-29 22:40:00,87
2019-10-29 22:41:00,76
2019-10-29 22:42:00,70
2019-10-29 22:43:00,71
2019-10-29 22:44:00,52
2019-10-29 22:45:00,65
2019-10-29 22:46:00,51
2019-10-29 22:47:00,25
2019-10-29 22:48:00,25
2019-10-29 22:49:00,33
2019-10-29 22:50:00,46
2019-10-29 22:51:00,32
2019-10-29 22:52:00,21
2019-10-29 22:53:00,15
2019-10-29 22:54:00,12
2019-10-29 22:55:00,16
2019-10-29 22:56:00,24
2019-10-29 22:57:00,19
2019-10-29 22:58:00,16
2019-10-29 22:59:00,19
2019-10-29 23:00:00,15
2019-10-29 23:01:00,17
2019-10-29 23:02:00,18
2019-10-29 23:03:00,20
2019-10-29 23:04:00,16
2019-10-29 23:05:00,18
2019-10-29 23:06:00,19
2019-10-29 23:07:00,18
2019-10-29 23:08:00,20
2019-10-29 23:09:00,21
2019-10-29 23:10:00,18
2019-10-29 23:11:00,19
2019-10-29 23:12:00,17
2019-10-29 23:13:00,20
2019-10-29 23:14:00,20
2019-10-29 23:15:00,19
2019-10-29 23:16:00,18
2019-10-29 23:17:00,15
2019-10-29 23:18:00,19
2019-10-29 23:19:00,16
2019-10-29 23:20:00,16
2019-10-29 23:21:00,16
2019-10-29 23:22:00,21
2019-10-29 23:23:00,18
2019-10-29 23:24:00,18
2019-10-29 23:25:00,17
2019-10-29 23:26:00,18
2019-10-29 23:27:00,19
2019-10-29 23:28:00,15
2019-10-29 23:29:00,19
2019-10-29 23:30:00,18
2019-10-29 23:31:00,20
2019-10-29 23:32:00,16
2019-10-29 23:33:00,16
2019-10-29 23:34:00,20
2019-10-29 23:35:00,17
2019-10-29 23:36:00,19
2019-10-29 23:37:00,17
2019-10-29 23:38:00,21
2019-10-29 23:39:00,19
2019-10-29 23:40:00,17
2019-10-29 23:41:00,19
2019-10-29 23:42:00,17
2019-10-29 23:43:00,20
2019-10-29 23:44:00,23
2019-10-29 23:45:00,21
2019-10-29 23:46:00,17
2019-10-29 23:47:00,19
2019-10-29 23:48:00,15
2019-10-29 23:49:00,17
2019-10-29 23:50:00,19
2019-10-29 23:51:00,18
2019-10-29 23:52:00,18
2019-10-29 23:53:00,19
2019-10-29 23:54:00,18
2019-10-29 23:55:00,19
2019-10-29 23:56:00,22
2019-10-29 23:57:00,19
2019-10-29 23:58:00,20
2019-10-29 23:59:00,18
