1011,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-10-29 00:46:00,42
2019-10-29 01:10:00,42
2019-10-29 02:40:00,18
2019-10-29 06:24:00,42
2019-10-29 07:12:00,42
2019-10-29 08:39:00,1
2019-10-29 09:51:00,42
2019-10-29 11:25:00,42
2019-10-29 11:26:00,28
2019-10-29 11:27:00,53
2019-10-29 11:28:00,57
2019-10-29 11:29:00,32
2019-10-29 13:13:00,42
2019-10-29 15:28:00,42
2019-10-29 15:42:00,42
2019-10-29 15:56:00,44
2019-10-29 17:30:00,42
2019-10-29 18:25:00,42
2019-10-29 18:30:00,68
2019-10-29 19:42:00,2
2019-10-29 19:52:00,5
2019-10-29 20:01:00,42
2019-10-29 20:03:00,18
2019-10-29 20:06:00,42
2019-10-29 20:09:00,18
2019-10-29 20:11:00,3
2019-10-29 20:12:00,12
2019-10-29 20:13:00,1
2019-10-29 20:30:00,3
2019-10-29 20:31:00,11
2019-10-29 20:43:00,7
2019-10-29 20:44:00,6
2019-10-29 20:45:00,5
2019-10-29 20:46:00,9
2019-10-29 20:47:00,4
2019-10-29 22:24:00,42
2019-10-29 23:50:00,18
