1,"SELECT u.up_name as [name], x.objID, p.objId as objID,   p.run, p.rerun, p.camcol, p.field, p.obj,   p.type, p.ra, p.dec, f.mjd_u, f.mjd_g, f.mjd_r, f.mjd_i, f.mjd_z, p.u,p.g,p.r,p.i,p.z,   p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z   FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p, Field f   WHERE n.objID=p.objID and p.run=f.run and p.rerun=f.rerun and p.camcol=f.camcol and p.field=f.field"
2019-10-29 13:13:00,1
