442,select * from dbo.fDocColumns(&&&)
2019-12-19 00:49:00,1
2019-12-19 02:23:00,4
2019-12-19 02:36:00,1
2019-12-19 05:44:00,2
2019-12-19 05:53:00,27
2019-12-19 05:54:00,13
2019-12-19 05:57:00,21
2019-12-19 05:58:00,26
2019-12-19 05:59:00,28
2019-12-19 06:00:00,30
2019-12-19 06:01:00,25
2019-12-19 06:02:00,23
2019-12-19 06:03:00,22
2019-12-19 06:04:00,28
2019-12-19 06:37:00,2
2019-12-19 07:23:00,4
2019-12-19 07:52:00,1
2019-12-19 07:55:00,23
2019-12-19 07:56:00,31
2019-12-19 07:57:00,31
2019-12-19 07:58:00,13
2019-12-19 08:10:00,3
2019-12-19 08:41:00,1
2019-12-19 10:09:00,5
2019-12-19 10:10:00,16
2019-12-19 10:12:00,3
2019-12-19 10:29:00,2
2019-12-19 10:58:00,1
2019-12-19 13:33:00,2
2019-12-19 16:08:00,2
2019-12-19 16:38:00,2
2019-12-19 16:55:00,2
2019-12-19 16:56:00,2
2019-12-19 17:18:00,1
2019-12-19 17:19:00,2
2019-12-19 17:41:00,2
2019-12-19 18:11:00,1
2019-12-19 18:51:00,3
2019-12-19 19:45:00,1
2019-12-19 19:55:00,2
2019-12-19 20:48:00,2
2019-12-19 21:13:00,3
2019-12-19 21:35:00,14
2019-12-19 21:54:00,2
2019-12-19 22:03:00,2
2019-12-19 22:48:00,1
2019-12-19 22:49:00,1
2019-12-19 22:57:00,2
2019-12-19 23:21:00,2
2019-12-19 23:31:00,2
2019-12-19 23:39:00,2
